t,dim_1,dim_2,dim_3,dim_4,dim_5
247,-182.80513777449033,-35.93677403734453,-4.737661639551158,-0.07888788491034897,0.002928319946354447
248,-186.42251662498322,-36.410934154075015,-4.832265246304751,-0.078595051448311,0.002928361760458416
249,-190.08778445401424,-36.894553167264796,-4.918194322619237,-0.07830221367303887,0.0029284034211160223
250,-193.80184378170702,-37.386763623771515,-4.995950203878692,-0.07800937161337944,0.00292844491582714
251,-197.56551288592703,-37.886748204040586,-5.066360855496127,-0.07771652529834419,0.0029284862333905544
252,-201.37953245123072,-38.393772385226,-5.129905466085971,-0.07742367475679673,0.0029285273637794425
253,-205.24457210961765,-38.907149563131824,-5.1868528406905945,-0.0771308200182924,0.002928568298064733
254,-209.16123417395727,-39.42622001412896,-5.237727626413479,-0.07683796111252172,0.0029286090283640195
255,-213.13005760938339,-39.95037647922137,-5.283356490461892,-0.07654509806896392,0.002928649547758397
256,-217.15152478766151,-40.479094366137524,-5.325097768816444,-0.07625223091601238,0.0029286898501556017
257,-221.2260724110243,-41.011984916405915,-5.364199200899836,-0.07595935968047729,0.002928729930083343
258,-225.3541045468121,-41.54878414547481,-5.401240577629362,-0.07566648438820749,0.0029287697824949147
259,-229.53600176212538,-42.08928604793377,-5.436050776069358,-0.07537360506523844,0.002928809402678949
260,-233.77212317250294,-42.63326750566945,-5.468829621112214,-0.07508072173836186,0.002928848786271706
261,-238.06280657285373,-43.18052538344311,-5.500223292370078,-0.07478783443383537,0.0029288879292237186
262,-242.40837267918448,-43.73092116399095,-5.530081040770933,-0.07449494317796525,0.002928926827713152
263,-246.8091276041019,-44.28430125494638,-5.558022849511545,-0.07420204799788077,0.0029289654781616643
264,-251.26536019582772,-44.840474062575524,-5.583071880205418,-0.07390914892198645,0.0029290038773009622
265,-255.77733526556156,-45.39915030896373,-5.603749151452443,-0.07361624598125563,0.0029290420223281716
266,-260.34528129642746,-45.95989281825165,-5.618532705492836,-0.0733233392092071,0.002929079911135555
267,-264.9693754492694,-46.522112218489234,-5.626228474906089,-0.07303042864191518,0.0029291175425487444
268,-269.6497299693385,-47.08509973147781,-5.625414340328907,-0.07273751431735251,0.0029291549165263264
269,-274.38637912201756,-47.64800436671912,-5.614036545030256,-0.07244459627653664,0.002929192034392078
270,-279.17926180201863,-48.20976975796364,-5.5907905293857345,-0.07215167456314771,0.002929228899145727
271,-284.0282047409915,-48.769209083283776,-5.554477884949775,-0.07185874922229238,0.002929265515679524
272,-288.93291000684695,-49.32501567914185,-5.505506450323698,-0.07156582029979268,0.002929301890949225
273,-293.89295102350366,-49.87592366678079,-5.44541042205551,-0.0712728878385839,0.002929338033917806
274,-298.90778231027923,-50.42082058678735,-5.374951694594902,-0.07097995187897804,0.0029293739553326046
275,-303.9767509479375,-50.958670169089515,-5.2954110533746155,-0.07068701245886402,0.002929409667589036
276,-309.0991067937081,-51.488564222103676,-5.209086043573546,-0.07039406961186798,0.002929445184515159
277,-314.27402037268973,-52.009824308776146,-5.119428652573575,-0.07010112336577436,0.002929480521006254
278,-319.5006116246495,-52.52211719096095,-5.030476221145375,-0.06980817374068743,0.0029295156924776748
279,-324.7779873517164,-53.02551336481079,-4.9456290846795286,-0.06951522074903854,0.0029295507142354862
280,-330.1052784130698,-53.52042335966548,-4.868062698619649,-0.06922226439674789,0.002929585600927589
281,-335.4816725895937,-54.00757525090354,-4.800280795014572,-0.0689293046833483,0.0029296203660411527
282,-340.90644299690524,-54.48794748675242,-4.743677701719248,-0.06863634160413822,0.002929655021507651
