t,dim_1,dim_2,dim_3,dim_4,dim_5
94,0.014249720227139532,0.02103591471461009,0.12156634323085191,0.011568331391235713,1.6063356874810547e-6
95,0.014249720129797624,0.02103591304301019,0.12156624037048722,0.011547894973055941,1.6053479073364912e-6
96,0.014249719959112016,0.021035912020335314,0.12156614197585983,0.011527490541454924,1.6043604169486075e-6
97,0.014249719721251306,0.021035911457612553,0.12156604871473019,0.011507118073596289,1.6033732195501194e-6
98,0.014249719432191483,0.021035911194273945,0.12156596095365801,0.0114867775466184,1.6023863183681267e-6
99,0.014249719112520438,0.021035911102785933,0.12156587880463302,0.011466468937634668,1.6013997166241352e-6
100,0.014249718783418946,0.02103591108905875,0.12156580217446909,0.011446192223733694,1.6004134175340575e-6
101,0.014249718463852132,0.021035911089777086,0.12156573081291965,0.01142594738197948,1.5994274243082192e-6
102,0.014249718168879735,0.0210359110677698,0.1215656643567235,0.011405734389411582,1.598441740151346e-6
103,0.014249717908913172,0.02103591100641172,0.1215656023679211,0.01138555322304536,1.5974563682625701e-6
104,0.01424971768970618,0.02103591090385989,0.12156554436571276,0.011365403859872069,1.5964713118354062e-6
105,0.01424971751285771,0.02103591076771404,0.12156548985184032,0.011345286276859119,1.5954865740577526e-6
106,0.014249717376621092,0.02103591061048126,0.12156543832997288,0.011325200450950281,1.594502158111876e-6
107,0.014249717276844296,0.02103591044603729,0.12156538931986695,0.011305146359065809,1.593518067174395e-6
108,0.014249717207905386,0.02103591028712491,0.12156534236720735,0.011285123978102714,1.5925343044162762e-6
109,0.014249717163547735,0.021035910143818885,0.12156529705004161,0.011265133284934867,1.5915508730028072e-6
110,0.014249717137557773,0.021035910022811383,0.12156525298264155,0.011245174256413255,1.590567776093596e-6
111,0.014249717124261188,0.02103590992733738,0.12156520981750144,0.011225246869366157,1.5895850168425533e-6
112,0.014249717118838313,0.02103590985754825,0.12156516724603124,0.011205351100599281,1.5886025983978794e-6
113,0.01424971711747764,0.02103590981115504,0.12156512499835816,0.011185486926896075,1.5876205239020607e-6
114,0.014249717117397321,0.021035909784188893,0.12156508284252077,0.011165654325017777,1.5866387964918537e-6
115,0.014249717116768859,0.021035909771759627,0.12156504058323143,0.011145853271703705,1.5856574192982777e-6
116,0.014249717114577511,0.021035909768730078,0.12156499806031004,0.011126083743671408,1.5846763954466143e-6
117,0.014249717110449785,0.02103590977025427,0.12156495514683714,0.011106345717616858,1.5836957280563926e-6
118,0.014249717104474006,0.021035909772160695,0.12156491174705226,0.011086639170214675,1.5827154202413956e-6
119,0.014249717097032042,0.02103590977117937,0.12156486779400762,0.011066964078118267,1.5817354751096468e-6
120,0.014249717088655255,0.021035909765031023,0.12156482324699876,0.011047320417960017,1.5807558957634098e-6
121,0.01424971707991075,0.021035909752403954,0.12156477808879834,0.011027708166351513,1.5797766852991925e-6
122,0.014249717071320011,0.021035909732849592,0.12156473232273647,0.011008127299883718,1.5787978468077408e-6
123,0.014249717063308015,0.02103590970662661,0.12156468596968076,0.010988577795127168,1.5778193833740428e-6
124,0.014249717056178526,0.02103590967452111,0.121564639064982,0.010969059628632101,1.5768412980773229e-6
125,0.01424971705011015,0.02103590963766507,0.12156459165545268,0.010949572776928741,1.5758635939910493e-6
126,0.014249717045167396,0.021035909597370187,0.12156454379644954,0.010930117216527396,1.5748862741829353e-6
127,0.014249717041320756,0.021035909554986746,0.1215644955491216,0.010910692923918684,1.573909341714936e-6
128,0.014249717038471343,0.02103590951179419,0.12156444697788236,0.010891299875573733,1.5729327996432538e-6
129,0.014249717036476072,0.02103590946892414,0.12156439814814822,0.01087193804794437,1.5719566510183462e-6
130,0.014249717035170504,0.021035909427313877,0.12156434912437587,0.0108526074174632,1.5709808988849123e-6
131,0.014249717034387935,0.021035909387686104,0.12156429996841728,0.010833307960543945,1.5700055462819097e-6
132,0.014249717033973514,0.021035909350549775,0.12156425073819542,0.010814039653581544,1.5690305962425533e-6
133,0.014249717033793784,0.021035909316216458,0.12156420148669654,0.010794802472952343,1.5680560517943138e-6
134,0.01424971703374153,0.021035909284826126,0.1215641522612612,0.010775596395014287,1.5670819159589223e-6
135,0.014249717033736987,0.02103590925637815,0.12156410310314952,0.010756421396107087,1.5661081917523672e-6
136,0.014249717033726378,0.021035909230763847,0.12156405404735304,0.010737277452552436,1.5651348821849068e-6
137,0.014249717033678456,0.02103590920779688,0.12156400512261502,0.010718164540654176,1.5641619902610636e-6
138,0.014249717033580056,0.021035909187240662,0.12156395635163014,0.010699082636698448,1.563189518979621e-6
139,0.014249717033431223,0.02103590916883102,0.12156390775138305,0.010680031716953928,1.5622174713336353e-6
140,0.014249717033240801,0.021035909152293863,0.12156385933359562,0.010661011757671911,1.561245850310424e-6
141,0.014249717033022354,0.021035909137358783,0.12156381110524968,0.01064202273508664,1.5602746588915825e-6
142,0.014249717032790939,0.0210359091237677,0.12156376306915753,0.010623064625415398,1.5593039000529737e-6
143,0.014249717032560805,0.021035909111280584,0.12156371522455593,0.010604137404858648,1.5583335767647306e-6
144,0.014249717032343881,0.021035909099678743,0.12156366756770186,0.010585241049600291,1.5573636919912598e-6
145,0.01424971703214897,0.021035909088765497,0.12156362009245297,0.010566375535807825,1.5563942486912417e-6
146,0.01424971703198151,0.021035909078366277,0.12156357279081932,0.010547540839632497,1.5554252498176284e-6
147,0.014249717031843825,0.021035909068327533,0.12156352565347475,0.01052873693720953,1.5544566983176479e-6
148,0.0142497170317356,0.02103590905851537,0.12156347867022195,0.010509963804658226,1.5534885971328023e-6
149,0.014249717031654556,0.021035909048814413,0.12156343183040526,0.010491221418082222,1.5525209491988696e-6
150,0.014249717031597069,0.021035909039126232,0.12156338512326907,0.010472509753569635,1.5515537574459054e-6
151,0.014249717031558877,0.021035909029368402,0.1215633385382608,0.010453828787193257,1.5505870247982449e-6
152,0.0142497170315355,0.02103590901947313,0.12156329206528005,0.010435178495010668,1.549620754174494e-6
153,0.014249717031522745,0.02103590900938664,0.1215632456948753,0.01041655885306449,1.5486549484875428e-6
154,0.014249717031516895,0.021035908999067918,0.12156319941839196,0.010397969837382535,1.5476896106445608e-6
155,0.014249717031515015,0.02103590898848831,0.12156315322807622,0.010379411423977988,1.5467247435469982e-6
156,0.014249717031514779,0.021035908977629855,0.1215631071171367,0.010360883588849568,1.5457603500905856e-6
157,0.014249717031514614,0.02103590896648491,0.12156306107977295,0.010342386307981713,1.5447964331653407e-6
158,0.014249717031513582,0.021035908955054673,0.12156301511117107,0.01032391955734474,1.5438329956555574e-6
159,0.014249717031511257,0.021035908943348197,0.12156296920747492,0.010305483312895086,1.5428700404398268e-6
