t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
176,7.389223717129773,-0.9039772911786832,-2.1179213916403223,-0.14071444524120766,0.031412544107470686,-0.0010108245332936872
177,7.341374529480652,-1.0100485999508622,-2.0942517788756585,-0.1391450817499459,0.03136200502546625,-0.0010108317890532746
178,7.28825139593844,-1.1149344675268786,-2.0620478667035758,-0.13757824522540116,0.031311465589932426,-0.0010108391522766571
179,7.229924256577748,-1.2182081820970831,-2.018993721346425,-0.13601393568638628,0.03126092579569763,-0.0010108466234315697
180,7.166487279456361,-1.3193272350464476,-1.9641513341971997,-0.1344521531520766,0.031210385637617043,-0.001010854202997028
181,7.098062935952483,-1.417702217481986,-1.897521929391955,-0.13289289764202858,0.03115984511058605,-0.0010108618914663578
182,7.02480315469157,-1.5127437812865354,-1.823458861348169,-0.13133616917593668,0.031109304209535116,-0.001010869689350113
183,6.946883906502317,-1.6040802464574402,-1.751126326759048,-0.1297819677728047,0.031058762929395314,-0.0010108775971783177
184,6.864488283791441,-1.6917981428613662,-1.6892531603742855,-0.12823029345114215,0.031008221265070374,-0.0010108856155015156
185,6.7777841443592015,-1.7764204422837944,-1.6434872426251013,-0.12668114622892188,0.030957679211383267,-0.0010108937448890251
186,6.686906131920526,-1.8587525104306788,-1.615412989334851,-0.12513452612396594,0.030907136763045205,-0.0010109019859254565
187,6.59194663793198,-1.9396789335255409,-1.6071418613704913,-0.12359043315421384,0.030856593914646128,-0.0010109103392064184
188,6.492951199122591,-2.0201898712570223,-1.6194982941895024,-0.12204886733771592,0.030806050660648343,-0.0010109188053338564
189,6.389914800889064,-2.1013167048682715,-1.6495280985320464,-0.12050982869297142,0.03075550699538197,-0.0010109273849107801
190,6.282784555481842,-2.1839431060800214,-1.6939017274158639,-0.11897331723904646,0.030704962913053645,-0.001010936078536288
191,6.171467554484745,-2.2687862692538077,-1.7497664829005002,-0.11743933299559137,0.03065441840776468,-0.0010109448868015005
192,6.055838596286533,-2.356420753876595,-1.8145964881512386,-0.11590787598280537,0.030603873473527433,-0.0010109538102862617
