t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
204,0.8978044326716184,5.751652377269085,-1.578170247983965,0.5150483180119536,-0.04661791327807606,0.002010151229011743
205,1.1834251277770296,5.673386690711919,-2.032159762350165,0.5127199408827248,-0.046517212388613845,0.0020091912173940216
206,1.4645650044869236,5.572418616446707,-2.4784253508372576,0.5103965999775356,-0.0464165598516683,0.0020082215476783885
207,1.7400985906611193,5.4491343573846605,-2.9152395023438302,0.5080782928230927,-0.04631595626806831,0.002007242240418737
208,2.0089218997057503,5.304006491576741,-3.3409331473004165,0.5057650169077054,-0.046215402235226744,0.002006253322007308
209,2.2699566468908285,5.137591050805749,-3.7538567300422105,0.5034567696814738,-0.04611489834642582,0.002005254824544475
210,2.5221544211595504,4.950526544384102,-4.152381732087967,0.5011535485567031,-0.04601444519011961,0.002004246785687972
211,2.7645007642157724,4.74353290771222,-4.534879864013208,0.49885535090823613,-0.045914043349258485,0.0020032292484820657
212,2.996019261904871,4.5174114902251965,-4.899656547627094,0.49656217407351194,-0.04581369340059556,0.002002202261165284
213,3.2157756652659173,4.273048370856077,-5.244990535410975,0.4942740153526075,-0.04571339591401822,0.0020011658769586767
214,3.4228821951595183,4.011415690786422,-5.569250844931978,0.49199087200877595,-0.04561315145186309,0.002000120153831744
215,3.6165017111573223,3.7335671405457824,-5.870923199294757,0.4897127412693244,-0.04551296056827388,0.0019990651542478705
216,3.7958516586448208,3.440632124312735,-6.148619401577874,0.48743962032670574,-0.04541282380859693,0.001998000944889967
217,3.960207680843859,3.133809456297042,-6.401076426187842,0.4851715063395274,-0.04531274170882544,0.001996927596368101
218,4.108906944955164,2.814361101948904,-6.627194662825203,0.48290839643381567,-0.04521271479508973,0.001995845182910564
219,4.2413510855527194,2.483604007464826,-6.826087730530314,0.4806502877043472,-0.04511274358319817,0.001994753782039879
220,4.357008704398663,2.142899437725477,-6.997051165294938,0.4783971772163043,-0.04501282857825204,0.0019936534742367117
221,4.45541734155124,1.7936438807244697,-7.139451428766735,0.4761490620064051,-0.04491297027432108,0.0019925443425937934
