t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
493,0.014249717086654824,0.02103591746319259,0.12159388734290963,0.02267102725995998,0.0001088736986968797,1.2550215218379223e-6,3.268464081567861e-8
494,0.01424971708664105,0.021035917456682755,0.12159386373563554,0.022661586013651626,0.00010887329613731828,1.2535176051762086e-6,3.267629634844817e-8
495,0.014249717086627046,0.02103591745016454,0.12159384010312221,0.022652134278206094,0.00010887302644504261,1.2520364538633032e-6,3.266782096011052e-8
496,0.014249717086612853,0.02103591744363949,0.12159381645126482,0.022642674414326977,0.00010887285909916776,1.2505780647362734e-6,3.265921696407188e-8
497,0.01424971708659844,0.02103591743710924,0.12159379278592067,0.022633208767518724,0.00010887276425573485,1.2491424263309106e-6,3.26504867314711e-8
498,0.01424971708658383,0.02103591743057545,0.12159376911290583,0.022623739667050894,0.0001088727127491548,1.2477295190120316e-6,3.264163268856724e-8
499,0.014249717086569028,0.02103591742403974,0.12159374543799274,0.022614269424948548,0.00010887267609331153,1.246339315105625e-6,3.263265731415641e-8
500,0.014249717086554039,0.02103591741750367,0.12159372176690805,0.02260480033500869,0.00010887262648231857,1.2449717790325823e-6,3.2623563137019356e-8
501,0.014249717086538867,0.021035917410968885,0.12159369810532974,0.0225953346718428,0.000108872536790952,1.2436268674440909e-6,3.261435273339983e-8
502,0.014249717086523497,0.021035917404436916,0.12159367445888583,0.022585874689945686,0.00010887238057474366,1.2423045293584541e-6,3.260502872451443e-8
503,0.014249717086507921,0.02103591739790923,0.12159365083315034,0.02257642262279004,0.0001088721320697577,1.2410047062992688e-6,3.259559377409369e-8
504,0.014249717086492189,0.021035917391387503,0.12159362723364324,0.022566980681947676,0.00010887176619205237,1.2397273324349855e-6,3.25860505859556e-8
505,0.0142497170864763,0.0210359173848732,0.12159360366582662,0.022557551056236573,0.00010887125853682665,1.2384723347195751e-6,3.257640190161147e-8
