t,dim_1,dim_2,dim_3
486,1535.9719887952049,59.2865857759779,-0.8888853190905098
487,1541.8962029463696,59.197697243859245,-1.0146610133496876
488,1547.810899363471,59.09623114253574,-1.1398135226882369
489,1553.7148234076888,58.98224979051873,-1.2657933342035532
490,1559.6067194173527,58.8556704576229,-1.3942063784118515
491,1565.485315432122,58.71624982021679,-1.5256206943667405
492,1571.3493123122391,58.56368775105627,-1.6592655104231067
493,1577.1973847616391,58.397761200107986,-1.7940739011262206
494,1583.0281905146069,58.218353809841744,-1.9286991638308626
495,1588.8403824018255,58.02548389310076,-2.061730098215926
496,1594.632622141861,57.819310882798156,-2.1921449053584445
497,1600.4035925084675,57.60009639149609,-2.318671486795064
498,1606.1520087923593,57.368229241833255,-2.439737808692316
499,1611.8766330286103,57.124255459870945,-2.554316690864748
500,1617.5762869925989,56.8688237895443,-2.6616062610151934
501,1623.249861341507,56.6026631620778,-2.7607585618683563
502,1628.8963238659076,56.32658730442806,-2.851067604908692
503,1634.5147272585484,56.04148054245155,-2.93215165676132
504,1640.1042145560352,55.74826537513511,-3.0034651902527463
505,1645.664023769377,55.447918854291416,-3.0639751459196014
506,1651.193495781785,55.14152133760955,-3.112278822093296
507,1656.6920865256,54.830293452894324,-3.146228727549024
508,1662.1593847297224,54.51567057738668,-3.1637516266356873
509,1667.5951330316564,54.19929541173758,-3.1633477153200804
510,1672.9992458350764,53.88296063713762,-3.1440321970620175
511,1678.371821737321,53.56855741441201,-3.1056986712434007
512,1683.7131489876258,53.25798754404637,-3.0478044061736047
