t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
90,0.008722807241656997,0.04708206986247664,0.9970595963051719,0.9864101924093469,0.07006943953761136,0.003222179782162449,5.6164638015016185e-5,3.9806926489110475e-7
91,0.00872280600476613,0.04708203812451312,0.9970522967025083,0.9761460806408644,0.06876239347463883,0.0031830235933281445,5.576826261488562e-5,3.9707003245445775e-7
92,0.008722805244367794,0.047082009440451114,0.9970450009968894,0.9662424790883528,0.06747781288057507,0.0031442598485294827,5.5373874921367526e-5,3.960708413417046e-7
93,0.008722804824710538,0.047081984413996546,0.997037771156125,0.9566898807955886,0.06621539144480783,0.003105885592404828,5.498146991456224e-5,3.9507169328791693e-7
94,0.008722804627636579,0.04708196331024977,0.9970306632585519,0.9474789603657037,0.06497482605902559,0.003067897884461795,5.459104257324024e-5,3.9407259007867804e-7
95,0.008722804556761733,0.047081946108614554,0.9970237262389587,0.9386005713805057,0.06375581679351726,0.003030293799060901,5.420258787499185e-5,3.9307353355124186e-7
96,0.008722804538769165,0.04708193256827147,0.9970170011304784,0.9300457438332821,0.06255806687234598,0.0029930704253672124,5.381610079608942e-5,3.9207452559507145e-7
97,0.008722804522466352,0.04708192229661575,0.9970105207614108,0.9218056815939228,0.061381282649069474,0.0029562248673128473,5.34315763114468e-5,3.9107556815257525e-7
98,0.008722804476281584,0.04708191481354413,0.9970043098450597,0.9138717599014679,0.06022517358252871,0.002919754243556751,5.3049009394541304e-5,3.900766632197137e-7
99,0.008722804384833735,0.04708190960683513,0.9969983853879956,0.9062355228860313,0.05908945221314858,0.002883655687457758,5.266839501748654e-5,3.890778128470464e-7
100,0.008722804245120477,0.04708190617604267,0.9969927573379611,0.8988886811134771,0.0579738341388286,0.0028479263470304584,5.228972815091428e-5,3.8807901914021615e-7
101,0.00872280406275611,0.04708190406408707,0.9969874293944531,0.8918231091574587,0.05687803799107831,0.0028125633849056604,5.1913003763913866e-5,3.8708028426062745e-7
102,0.00872280384856865,0.04708190287707105,0.9969823999116995,0.8850308432022773,0.0558017854117112,0.002777563978302976,5.1538216824091505e-5,3.860816104264217e-7
103,0.008722803615749224,0.04708190229377602,0.9969776628334878,0.8785040786646243,0.05474480102896361,0.002742925318983927,5.1165362297430245e-5,3.850829999128995e-7
104,0.00872280337764583,0.047081902066819566,0.9969732086109709,0.872235167849454,0.05370681243449866,0.002708644613226127,5.079443514836243e-5,3.8408445505350924e-7
105,0.008722803146211116,0.04708190201765739,0.9969690250661649,0.8662166176219398,0.052687550159589924,0.002674719081771817,5.0425430339594355e-5,3.8308597824022785e-7
106,0.008722802931053328,0.04708190202755109,0.9969650981754903,0.8604410871149495,0.05168674765240872,0.00264114595980271,5.0058342832173506e-5,3.82087571924458e-7
107,0.008722802739001731,0.04708190202640649,0.9969614127576854,0.8549013854559087,0.05070414125486053,0.0026079224969002583,4.969316758543167e-5,3.8108923861771066e-7
108,0.008722802574075416,0.04708190198102701,0.9969579530590358,0.8495904695179803,0.04973947017945433,0.0025750459570029415,4.932989955688822e-5,3.8009098089211375e-7
109,0.008722802437741796,0.04708190188396776,0.9969547032357166,0.8445014417024892,0.048792476486823964,0.0025425136183773855,4.896853370228604e-5,3.790928013812542e-7
