t,dim_1,dim_2,dim_3,dim_4
311,127.84724550481437,8.086931362485394,-2.3458275994345548,-0.09843152660528516
312,128.64419309980266,7.85185644334966,-2.368349769909858,-0.09843152974401939
313,129.41752058990653,7.614529307163434,-2.3811659962709726,-0.09843153287024523
314,130.1670512843092,7.375920548432922,-2.3846523049058383,-0.09843153599926766
315,130.89270367203153,7.13696315885736,-2.379251585657729,-0.09843153914559961
316,131.5944873245042,6.898545841213738,-2.365141557383626,-0.09843154232330789
317,132.27249979256442,6.661539526683487,-2.343336422816486,-0.09843154554574944
318,132.92692065782066,6.4267137255977,-2.3147916925539564,-0.09843154882422288
319,133.55800166279494,6.194742397908141,-2.280727685696705,-0.09843155216885499
320,134.1660558559235,5.96617747118536,-2.2432817694114426,-0.09843155558669149
321,134.7514407852496,5.741357136442522,-2.204535552163075,-0.09843155908153642
322,135.31453741030887,5.520411423963606,-2.1673798343213972,-0.09843156265331464
323,135.85572524427465,5.303181283650753,-2.134803032092957,-0.09843156629696259
324,136.37535294952187,5.089208823812169,-2.1088973116662895,-0.09843157000337047
325,136.87371293832604,4.87782693617337,-2.09105437074058,-0.09843157376067159
326,137.35102395315732,4.66822934277567,-2.0823451796847117,-0.09843157755510432
327,137.80741875471344,4.459502668620367,-2.083779160949774,-0.09843158137123396
328,138.24293372369283,4.250632596000818,-2.0948483045524036,-0.09843158519284378
329,138.65750633909434,4.040655608743173,-2.113748204999602,-0.09843158900601354
330,139.050986753607,3.8287886314287305,-2.139692471800671,-0.09843159279906377
331,139.42315075010148,3.614327227317776,-2.172398532259386,-0.098431596560861
332,139.77370507572599,3.3965952170601814,-2.211305046570513,-0.09843160028105008
333,140.10229166835467,3.174972555210614,-2.2557112944276847,-0.0984316039502179
334,140.4084939629362,2.9489092684768137,-2.3049228499801244,-0.0984316075601761
335,140.69184386816934,2.7179248263795093,-2.359344942594412,-0.09843161110314924
336,140.95182322084347,2.4814981750013407,-2.419627299275646,-0.09843161457010752
337,141.18785849504005,2.2390432880915383,-2.4862450793795996,-0.09843161795142298
338,141.39931519458483,1.9899266230141202,-2.5592407755372597,-0.09843162123667705
339,141.58549524913178,1.7335103881652647,-2.637740773820601,-0.09843162441636834
340,141.74564118242748,1.469244153110227,-2.7201787082566065,-0.09843162748275756
341,141.87894830027943,1.1967341244607865,-2.805000716743003,-0.09843163043097554
342,141.98458030632148,0.9157418947028735,-2.8910177468354705,-0.09843163325806749
343,142.0616830030475,0.6261479617955629,-2.9770692870839404,-0.0984316359631494
344,142.10939604973612,0.3279488746279334,-3.0620680857086064,-0.0984316385469559
345,142.12686419176254,0.021249907558391845,-3.1452383960936925,-0.09843164101195194
346,142.11324658680186,-0.2937660907156632,-3.226016815688788,-0.09843164336141141
347,142.06772349169725,-0.6168599312925914,-3.3028855759851385,-0.0984316456002222
348,141.989506667992,-0.9476406481685716,-3.3740016854190205,-0.09843164773618132
349,141.87785619004796,-1.2855329760559548,-3.4383799078006634,-0.09843164977944709
350,141.73209458738205,-1.6298631261668968,-3.495917731740182,-0.09843165174094806
351,141.55161228018972,-1.9799470586177965,-3.54689263618394,-0.09843165363144209
352,141.3358667085065,-2.335128481786079,-3.590681593412493,-0.09843165546165666
353,141.0843840457888,-2.6946888005567335,-3.62686615541427,-0.09843165724374504
354,140.79676442974414,-3.057867575542725,-3.655831304184883,-0.09843165898945781
355,140.47268210867895,-3.4239428652431307,-3.6780923972791326,-0.09843166071008443
356,140.11188095433644,-3.7922442642060443,-3.6943583355772462,-0.09843166241568406
357,139.71416833046695,-4.1621722569579855,-3.70495693735321,-0.09843166411558668
358,139.2794099145465,-4.5331601098699394,-3.7101239471063328,-0.09843166581864378
359,138.80752687604917,-4.904664663516031,-3.710721119340127,-0.09843166753304478
360,138.29849039587637,-5.276228934099518,-3.7084496110675556,-0.09843166926478279
361,137.7523088447644,-5.647566053427364,-3.705595387803368,-0.0984316710167305
362,137.16900785586824,-6.0186177503038625,-3.7039410611940693,-0.09843167278814749
363,136.54860996945877,-6.389504014449057,-3.7041523267400494,-0.09843167457653577
