t,μ_1,μ_2,μ_3,μ_4,μ_5,μ_6,σ2_1,σ2_2,σ2_3,σ2_4,σ2_5,σ2_6
1549,-172458.0225597465,-7445.3688620951025,-244.32609437892262,-6.368008984919,-0.13107150734790393,-0.0020395035753724084,0.014249717038915425,0.02103591048892406,0.12156854790899368,0.012532823816869876,1.600741875022381e-5,8.77076481517597e-8
1550,-173203.78213830915,-7469.833333431468,-244.944333554437,-6.381126335558257,-0.1312755063147828,-0.00204024084755013,0.014249717038916069,0.021035910492496052,0.12156856074505097,0.012537966750914882,1.6020037268474774e-5,8.793149137928156e-8
1551,-173951.99125738986,-7494.359694306177,-245.56540768815955,-6.394264089782221,-0.13147957876798297,-0.0020409732708092905,0.014249717038916712,0.021035910496032373,0.12156857345263032,0.012543058364364597,1.6032999087858948e-5,8.815724406198146e-8
1552,-174702.65612011627,-7518.948228317054,-246.18942359847767,-6.407422254936653,-0.13168372422439328,-0.0020417008689973437,0.014249717038917361,0.021035910499532753,0.12156858603068431,0.012548098237044374,1.604631018108793e-5,8.838491522813177e-8
1553,-175455.78295851842,-7543.599229743794,-246.81592114325468,-6.420600838285973,-0.13188794219687935,-0.002042423666475774,0.014249717038918006,0.021035910502996892,0.12156859847818495,0.012553085956368086,1.6059976579025688e-5,8.861451388713846e-8
1554,-176211.37803174634,-7568.312946852094,-247.44424928089575,-6.4337998470358775,-0.13209223220141245,-0.0020431416875658615,0.014249717038918655,0.02103591050642456,0.12156861079412344,0.012558021117532833,1.607400437094643e-5,8.88460490289182e-8
1555,-176969.44762052767,-7593.0895628033395,-248.0734953992789,-6.447019288517707,-0.13229659376769345,-0.0020438549571948016,0.014249717038919314,0.02103591050981543,0.12156862297751109,0.012562903323715513,1.6088399704790732e-5,8.907952962327419e-8
1556,-177729.99801933777,-7617.929169497962,-248.70280844781482,-6.460259169659847,-0.13250102640308786,-0.0020445634994744766,0.014249717038919956,0.021035910513169144,0.12156863502737963,0.012567732186271458,1.6103168787420223e-5,8.931496461926845e-8
1557,-178493.03552759302,-7642.831773731075,-249.33192850391774,-6.473519497671778,-0.1327055296440145,-0.0020452673400788235,0.014249717038920612,0.02103591051648561,0.12156864694278195,0.012572507324935055,1.6118317884871262e-5,8.955236294459233e-8
1558,-179258.56644408268,-7667.797356305122,-249.96142249302122,-6.486800279549363,-0.1329101030134847,-0.0020459665042988776,0.014249717038921285,0.02103591051976456,0.12156865872279266,0.012577228368022424,1.6133853322607083e-5,8.979173350493471e-8
1559,-180026.59706851345,-7692.825954715996,-250.59174645272017,-6.500101522260779,-0.13311474604081397,-0.0020466610176594784,0.01424971703892193,0.02103591052300556,0.12156867036650794,0.012581894952636109,1.614978148576833e-5,9.003308518334785e-8
1560,-180797.1337066245,-7717.917652063013,-251.22372446460355,-6.513423232757858,-0.1333194582564884,-0.002047350906287333,0.014249717038922582,0.0210359105262085,0.12156868187304706,0.012586506724871872,1.6166108819423474e-5,9.027642683961265e-8
1561,-181570.18267658053,-7743.072613854284,-251.85831010732173,-6.526765417986711,-0.13352423919851136,-0.0020480361965640394,0.01424971703892326,0.021035910529373193,0.12156869324155216,0.012591063340027396,1.618284182881637e-5,9.052176730959994e-8
1562,-182345.75031786927,-7768.291100954209,-252.4964742109521,-6.540128084778403,-0.13372908840681147,-0.002048716915013883,0.014249717038923903,0.02103591053249923,0.12156870447118875,0.012595564462813257,1.619998707961313e-5,9.076911540463045e-8
1563,-183123.84300091612,-7793.573471311625,-253.13937160632884,-6.5535112398256725,-0.13393400540810266,-0.0020493930880118275,0.014249717038924558,0.021035910535586566,0.12156871556114679,0.012600009767565798,1.621755119814766e-5,9.101847991083378e-8
1564,-183904.46713771668,-7818.920198359036,-253.78783110505125,-6.5669148900840995,-0.13413898976489153,-0.0020500647432698175,0.014249717038925226,0.021035910538634867,0.1215687265106411,0.01260439893846204,1.623554087166497e-5,9.126986958850347e-8
1565,-184687.6291917531,-7844.33183840816,-254.44225190671486,-6.580339042150986,-0.1343440410142838,-0.002050731907626799,0.014249717038925882,0.021035910541644023,0.12156873731891125,0.01260873166973698,1.6253962848564464e-5,9.152329317145258e-8
1566,-185473.33568413652,-7869.808987692363,-255.10270568515028,-6.593783702630842,-0.13454915870330228,-0.0020513946084312314,0.014249717038926538,0.021035910544613717,0.121568747985223,0.012613007665902502,1.6272823938639717e-5,9.177875936636489e-8
1567,-186261.59319595408,-7895.352249612369,-255.7677271962788,-6.607248878208956,-0.13475434239404424,-0.0020520528729737154,0.014249717038927183,0.021035910547543786,0.12156875850886827,0.012617226641968893,1.629213101331907e-5,9.203627685214773e-8
1568,-187052.40836131768,-7920.962081044192,-256.434787468598,-6.620734575383883,-0.1349595916321011,-0.002052706728083524,0.014249717038927853,0.021035910550434047,0.1215687688891659,0.012621388323667994,1.63118910059018e-5,9.229585427927807e-8
1569,-187845.78784737873,-7946.638685965856,-257.1031504534001,-6.634240800827361,-0.13516490598729267,-0.002053356201448388,0.014249717038928505,0.021035910553284267,0.12156877912546209,0.012625492447678893,1.6332110911795734e-5,9.255750026915253e-8
1570,-188641.73833800107,-7972.382194750563,-257.7742393672499,-6.6477675609722,-0.13537028502572945,-0.0020540013201497515,0.014249717038929159,0.0210359105560944,0.1215687892171312,0.01262953876185536,1.6352797788750893e-5,9.282122341343188e-8
1571,-189440.26653720016,-7998.192880095047,-258.4496228699065,-6.661314862204119,-0.1355757283018606,-0.002054642110717371,0.014249717038929834,0.021035910558864227,0.12156879916357644,0.012633527025455674,1.637395875709286e-5,9.308703227338518e-8
1572,-190241.37918411058,-8024.071171560078,-259.13054226108574,-6.674882710924475,-0.13578123539109022,-0.0020552786003302293,0.014249717038930486,0.02103591056159351,0.12156880896422965,0.01263745700937449,1.63956009999536e-5,9.335493537923259e-8
1573,-191045.08306702247,-8050.017622837622,-259.817211851307,-6.688471113469798,-0.13598680586155792,-0.0020559108154305015,0.014249717038931152,0.021035910564282206,0.12156881861855298,0.012641328496376801,1.6417731763501457e-5,9.362494122948669e-8
1574,-191851.38503067454,-8076.032809050784,-260.50813956320195,-6.702080076258617,-0.1361924392989783,-0.002056538782503831,0.014249717038931811,0.02103591056693013,0.1215688281260386,0.012645141281334107,1.6440358357168306e-5,9.389705829029149e-8
1575,-192660.2919698566,-8102.117156114762,-261.20178539966207,-6.715709605365759,-0.1363981352627281,-0.002057162527195504,0.014249717038932467,0.021035910569537068,0.12156883748620968,0.012648895171462747,1.6463488153876013e-5,9.417129499476061e-8
1576,-193471.8108142454,-8128.270935944639,-261.8965585045573,-6.729359707186503,-0.1366038933484996,-0.0020577820756596506,0.014249717038933121,0.02103591057210302,0.12156884669862113,0.012652589986564395,1.6487128590261028e-5,9.444765974231573e-8
1577,-194285.94851275798,-8154.494261370176,-262.5903619335174,-6.743030387967543,-0.13680971314116627,-0.002058397453282035,0.014249717038933771,0.02103591057462778,0.12156885576285974,0.012656225559268682,1.651128716689616e-5,9.472616089802016e-8
1578,-195102.71201511112,-8180.787035526452,-263.2813551998751,-6.756721653776472,-0.1370155942237366,-0.0020590086848372414,0.014249717038934429,0.021035910577111246,0.12156886467854551,0.012659801735277934,1.6535971448511467e-5,9.50068067919145e-8
1579,-195922.10825213193,-8207.148977499894,-263.9690748955988,-6.770433510703451,-0.13722153618540064,-0.0020596157951340796,0.014249717038935104,0.02103591057955341,0.1215688734453313,0.012663318373614302,1.6561189064213073e-5,9.52896057183494e-8
1580,-196744.14412423698,-8233.579760036284,-264.6547600418284,-6.784165964811432,-0.13742753860808346,-0.002060218808390737,0.014249717038935749,0.021035910581954104,0.12156888206290468,0.012666775346868865,1.6586947707700124e-5,9.557456593531794e-8
1581,-197568.8265053117,-8260.07917978311,-265.34056873770504,-6.79791902212596,-0.13763360108795472,-0.002060817749036365,0.014249717038936415,0.02103591058431331,0.12156889053098724,0.012670172541453015,1.6613255137479298e-5,9.586169566378563e-8
1582,-198396.1622596943,-8286.64724919977,-266.02777285367995,-6.811692688745673,-0.137839723226016,-0.002061412641570261,0.014249717038937071,0.02103591058663093,0.12156889884933628,0.012673509857852058,1.664011917707858e-5,9.615100308702158e-8
1583,-199226.15825933675,-8313.284107930122,-266.7169695571294,-6.825486970538723,-0.138045904615527,-0.002062003510070617,0.014249717038937734,0.02103591058890682,0.12156890701774445,0.012676787210881005,1.6667547715257478e-5,9.64424963499266e-8
1584,-200058.8213931391,-8339.989955336536,-267.4102291301694,-6.8393018734365425,-0.13825214484970114,-0.0020625903783370505,0.014249717038938393,0.021035910591141092,0.12156891503604207,0.01268000452994262,1.6695548706217105e-5,9.67361835583619e-8
1585,-200894.15858028005,-8366.76519780853,-268.1096396151958,-6.853137403269615,-0.13845844353238332,-0.0020631732702164614,0.014249717038939068,0.02103591059333365,0.12156892290409563,0.012683161759287558,1.6724130169806226e-5,9.703207277847564e-8
1586,-201732.17679102815,-8393.610450540966,-268.81647340779074,-6.866993565853719,-0.13866480027007727,-0.0020637522094288457,0.014249717038939716,0.021035910595484302,0.1215689306218096,0.012686258858276839,1.6753300191726607e-5,9.733017203602914e-8
1587,-202572.88306352857,-8420.52645596756,-269.5322597255666,-6.880870366964447,-0.1388712146690634,-0.002064327219198256,0.014249717038940391,0.021035910597593268,0.12156893818912776,0.012689295801646582,1.6783066923736235e-5,9.763048931572302e-8
1588,-203416.28451781816,-8447.514109444171,-270.2590060666701,-6.894767812267165,-0.13907768633760878,-0.002064898322484141,0.01424971703894105,0.021035910599660396,0.12156894560603251,0.012692272579774951,1.6813438583850352e-5,9.79330325605226e-8
1589,-204262.38837350186,-8474.57450707609,-270.9984172390432,-6.9086859076260545,-0.1392842149058372,-0.00206546554231859,0.014249717038941692,0.0210359106016857,0.12156895287254621,0.012695189198951164,1.684442345653898e-5,9.823780967098024e-8
1590,-205111.201968322,-8501.708915450728,-271.75042458430426,-6.922624658535034,-0.13949079997540698,-0.002066028899797912,0.014249717038942362,0.021035910603669293,0.12156895998873185,0.012698045681646973,1.6876029892924594e-5,9.854482850456068e-8
1591,-205962.73276634148,-8528.918594288138,-272.51419526821036,-6.936584070610949,-0.13969744117385782,-0.0020665884157848977,0.014249717038943021,0.02103591060561111,0.12156896695469359,0.012700842066790466,1.690826631097638e-5,9.885409687496384e-8
1592,-206816.98835342086,-8556.204720025493,-273.2877913107531,-6.9505641496205,-0.13990413813965175,-0.002067144110658799,0.014249717038943689,0.021035910607511244,0.12156897377057778,0.012703578410041817,1.694114119570211e-5,9.916562255144706e-8
1593,-207673.97642338544,-8583.568275302594,-274.0679947680128,-6.964564900870555,-0.1401108904906555,-0.002067696002447234,0.014249717038944357,0.021035910609369754,0.12156898043657312,0.012706254784071485,1.6974663099337535e-5,9.947941325814689e-8
1594,-208533.70475223009,-8611.00992096394,-274.851925107848,-6.978586329916525,-0.14031769786166126,-0.002068244108554534,0.01424971703894502,0.021035910611186648,0.12156898695291178,0.012708871278840794,1.7008840641535356e-5,9.979547667340185e-8
1595,-209396.18116762847,-8638.530029801788,-275.63630559502883,-6.99262844233638,-0.14052455988817397,-0.0020687884451008717,0.014249717038945679,0.02103591061296201,0.12156899331987016,0.012711428001884621,1.7043682509549964e-5,1.0011382042907472e-7
1596,-210261.4135181535,-8666.128646933868,-276.4170098419036,-7.006691243599304,-0.14073147621553297,-0.0020693290268392305,0.014249717038946327,0.021035910614695962,0.12156899953776903,0.012713925078596325,1.7079197458419993e-5,1.0043445210987139e-7
1597,-211129.40963625928,-8693.805404840172,-277.1902085078954,-7.0207747389943425,-0.1409384464729331,-0.0020698658666683583,0.014249717038946976,0.021035910616388553,0.12156900560697508,0.012716362652515217,1.711539431115019e-5,1.0075737925266434e-7
1598,-212000.17729850265,-8721.55955306461,-277.9543427874063,-7.034878934099741,-0.1411454703044062,-0.002070398976818695,0.01424971703894763,0.02103591061803989,0.12156901152790081,0.012718740885616012,1.7152281958888903e-5,1.0108260934581308e-7
1599,-212873.7241985914,-8749.390185272905,-278.70959366164436,-7.049003834121152,-0.14135254733659275,-0.002070928367906169,0.014249717038948279,0.02103591061965017,0.12156901730100592,0.012721059958600702,1.7189869361103964e-5,1.0141014982848399e-7
1600,-213750.0579405127,-8777.296413227323,-279.4567571449399,-7.063149444418903,-0.14155967721310314,-0.002071454050288556,0.014249717038948938,0.02103591062121948,0.1215690229267976,0.012723320071192902,1.7228165545757144e-5,1.0174000808997283e-7
1601,-214629.1860434028,-8805.277428292244,-280.19667567812587,-7.077315770235781,-0.14176685956388055,-0.0020719760330188412,0.01424971703894958,0.02103591062274798,0.12156902840583161,0.01272552144243425,1.72671796094747e-5,1.0207219146902543e-7
1602,-215511.1159497529,-8833.332506076562,-280.9291719628931,-7.091502816913771,-0.14197409403597558,-0.0020724943251008918,0.014249717038950243,0.021035910624235883,0.12156903373871299,0.012727664310983162,1.730692071771594e-5,1.0240670725315836e-7
1603,-216395.8550287316,-8861.460904458807,-281.6547179637057,-7.105710589574324,-0.14218138025262997,-0.002073008934455624,0.014249717038950897,0.021035910625683243,0.1215690389260962,0.012729748935415942,1.7347398104939163e-5,1.0274356267798024e-7
1604,-217283.4105776466,-8889.661928514977,-282.3745781567949,-7.119939093376019,-0.14238871785129303,-0.00207351986925874,0.01424971703895156,0.021035910627090447,0.1215690439686873,0.012731775594530401,1.7388621074766354e-5,1.0308276492651471e-7
1605,-218173.78983064438,-8917.935009767143,-283.0909061040714,-7.134188333595816,-0.14259610647217613,-0.002074027137374844,0.014249717038952222,0.021035910628457572,0.12156904886724282,0.01273374458765138,1.7430599000143094e-5,1.0342432112852125e-7
1606,-219066.9999757772,-8946.279795094177,-283.80532051590467,-7.148458315209177,-0.14280354574477824,-0.0020745307461372646,0.014249717038952876,0.021035910629784875,0.12156905362257207,0.012735656234938964,1.747334132349751e-5,1.0376823835981769e-7
1607,-219963.04817389633,-8974.696093246845,-284.51839513703663,-7.1627490432855865,-0.1430110353040258,-0.0020750307033954286,0.014249717038953526,0.021035910631072612,0.12156905823553711,0.012737510877698872,1.751685755689635e-5,1.0411452364160342e-7
1608,-220861.94156958634,-9003.183770349457,-285.231506343845,-7.177060522670911,-0.14321857477251343,-0.002075527016244075,0.014249717038954179,0.02103591063232098,0.12156906270705384,0.012739308878695182,1.756115728219813e-5,1.0446318393978285e-7
1609,-221763.68730092893,-9031.742830165198,-285.946077135512,-7.191392758634341,-0.14342616380353748,-0.002076019692995787,0.014249717038954838,0.021035910633530292,0.12156906703809277,0.01274105062246542,1.760625015120347e-5,1.0481422616428875e-7
1610,-222668.2925134947,-9060.373418755422,-286.6629065918184,-7.20574575578711,-0.14363380201471207,-0.002076508740827638,0.01424971703895548,0.02103591063470074,0.12156907122967964,0.012742736515637947,1.7652145885803414e-5,1.0516765716840753e-7
1611,-223575.76437146196,-9089.07576209058,-287.3828404344704,-7.220119519358928,-0.1438414890598377,-0.002076994168291976,0.014249717038956125,0.021035910635832735,0.12156907528289661,0.012744366987251829,1.769885427812439e-5,1.0552348374810358e-7
1612,-224486.11006582703,-9117.850170713395,-288.1069036733637,-7.234514053998895,-0.14404922456674932,-0.0020774759824895845,0.014249717038956774,0.021035910636926572,0.12156907919888271,0.012745942489078847,1.7746385190671035e-5,1.0588171264134706e-7
1613,-225399.33682376638,-9146.697057668254,-288.83436500649935,-7.248929364697947,-0.1442570081847241,-0.002077954191841096,0.014249717038957426,0.021035910637982543,0.12156908297883455,0.01274746349594796,1.779474855646524e-5,1.0624235052743887e-7
1614,-226315.4519101109,-9175.616762867003,-289.56315662114633,-7.263365456125904,-0.14446483954541806,-0.00207842880376311,0.014249717038958054,0.021035910639001013,0.12156908662400756,0.012748930506072242,1.7843954379184194e-5,1.066054040263408e-7
1615,-227234.46261334486,-9204.60941944227,-290.2925677564043,-7.277822332970521,-0.14467271828425618,-0.0020788998259992065,0.014249717038958717,0.02103591063998238,0.12156909013571646,0.012750344041377901,1.789401273329326e-5,1.0697087969800197e-7
1616,-228156.37623170108,-9233.675089450175,-291.0229006064059,-7.2923000001217515,-0.1448806440492927,-0.002079367266353715,0.014249717038959355,0.021035910640926952,0.12156909351533629,0.012751704647835971,1.794493376417828e-5,1.0733878404169021e-7
1617,-229081.2000711372,-9262.813865165954,-291.75438758746384,-7.306798462118329,-0.14508861648227483,-0.0020798311323873336,0.014249717038960007,0.021035910641835156,0.12156909676430312,0.012753012895796048,1.7996727688273786e-5,1.0770912349532398e-7
1618,-230008.94144799619,-9292.025862106844,-292.48731928719286,-7.321317723762652,-0.1452966352244161,-0.0020802914318862023,0.014249717038960646,0.021035910642707344,0.12156909988411507,0.012754269380322654,1.804940479318802e-5,1.0808190443480256e-7
1619,-230939.60769163075,-9321.311224848594,-293.2225130714521,-7.335857789515095,-0.14550469992172646,-0.0020807481722952014,0.014249717038961274,0.021035910643544074,0.12156910287633287,0.012755474721533877,1.8102975437826266e-5,1.0845713317334092e-7
1620,-231873.20614993334,-9350.6701797037,-293.9616367896803,-7.350418663936642,-0.1457128102145756,-0.002081201361123982,0.01424971703896192,0.021035910644345738,0.12156910574258102,0.01275662956494237,1.8157450052509958e-5,1.0883481596080412e-7
1621,-232809.7442017677,-9380.103119769434,-294.7064770840327,-7.365000351605057,-0.1459209657465799,-0.0020816510059654286,0.014249717038962564,0.021035910645112822,0.12156910848454833,0.012757734581798671,1.8212839139094407e-5,1.0921495898304517e-7
1622,-233749.22927424082,-9409.61061680748,-295.45875417145317,-7.3796028572218395,-0.1461291661780174,-0.0020820971146209553,0.014249717038963217,0.0210359106458458,0.12156911110398931,0.012758790469436967,1.8269153271081293e-5,1.0959756836124022e-7
1623,-234691.66886023604,-9439.193414601035,-296.2196228680629,-7.394226185059839,-0.14633741114923093,-0.0020825396939731437,0.014249717038963848,0.021035910646545083,0.12156911360272427,0.012759797951623221,1.8326403093730036e-5,1.0998265015122926e-7
1624,-235637.07053278916,-9468.852372415979,-296.98864564029327,-7.408870339491823,-0.14654570030260375,-0.002082978750702232,0.014249717038964476,0.02103591064721125,0.12156911598264074,0.012760757778905757,1.83845993241659e-5,1.1037021034285806e-7
1625,-236585.44194868114,-9498.588305763682,-297.76498919737645,-7.4235353250930505,-0.14675403330956238,-0.0020834142919891807,0.014249717038965107,0.021035910647844946,0.12156911824569465,0.012761670728968073,1.8443752751484178e-5,1.1076025485931953e-7
1626,-237536.79084207045,-9528.401946826947,-298.5483585162536,-7.4382211460489795,-0.14696240981024314,-0.0020838463232298963,0.014249717038965756,0.021035910648446662,0.12156912039391028,0.012762537606984089,1.8503874236851693e-5,1.111527895564987e-7
1627,-238491.1250188596,-9558.2939982858,-299.33786919551164,-7.4529278066592335,-0.14717082946079812,-0.002084274850003612,0.014249717038966391,0.021035910649016956,0.1215691224293819,0.012763359245975714,1.8564974713604938e-5,1.1154782022231776e-7
1628,-239448.45235080048,-9588.265074381266,-300.1322250428923,-7.467655311330462,-0.14737929191906154,-0.0020846998770039497,0.014249717038967038,0.021035910649556448,0.12156912435427444,0.01276413650717314,1.8627065187346287e-5,1.1194535257608623e-7
1629,-240408.78076458146,-9618.315659734017,-300.92894279390083,-7.48240366442872,-0.14758779685020154,-0.0020851214085718813,0.014249717038967685,0.021035910650065704,0.12156912617082427,0.012764870280377075,1.869015673603609e-5,1.1234539226785153e-7
1630,-241372.11822294578,-9648.445990639655,-301.7244606416755,-7.497172870017923,-0.14779634390608246,-0.0020855394476297796,0.014249717038968306,0.021035910650545404,0.1215691278813405,0.012765561484323597,1.8754260510080593e-5,1.1274794487774846e-7
1631,-242338.47269445422,-9678.655947211044,-302.51595622703127,-7.511962932208989,-0.14800493273732787,-0.0020859539961630945,0.014249717038968953,0.021035910650996248,0.12156912948820535,0.012766211067051324,1.8819387732418987e-5,1.1315301591535657e-7
1632,-243307.85212156703,-9708.945127325815,-303.30224259461585,-7.526773855412963,-0.14821356301482522,-0.002086365056693454,0.014249717038969583,0.021035910651418823,0.12156913099387566,0.012766820006271015,1.8885549698604997e-5,1.1356061081905468e-7
1633,-244280.26440059327,-9739.313010166896,-304.08345638995695,-7.541605643546113,-0.14842223438541285,-0.002086772629773284,0.014249717038970208,0.02103591065181387,0.12156913240088349,0.012767389309737542,1.895275777688632e-5,1.1397073495538094e-7
1634,-245255.7173764465,-9769.759088580677,-304.86030938649446,-7.556458300816656,-0.14863094651066555,-0.002087176716105092,0.014249717038970829,0.021035910652182084,0.12156913371183682,0.012767920015624297,1.9021023408281393e-5,1.1438339361839461e-7
1635,-246234.21884688217,-9800.282926592168,-305.6336738915738,-7.5713318313574645,-0.1488396990491869,-0.002087577316323209,0.01424971703897146,0.021035910652524303,0.1215691349294211,0.012768413192899918,1.90903581066515e-5,1.147985920290392e-7
1636,-247215.77657042092,-9830.884175456311,-306.4042936083073,-7.586226239155908,-0.14904849164559958,-0.002087974430026917,0.014249717038972083,0.021035910652841203,0.1215691360563999,0.012768869941707416,1.91607734587697e-5,1.1521633533450755e-7
1637,-248200.39827442693,-9861.562560799339,-307.17261215412134,-7.601141528172235,-0.14925732395973534,-0.002088368057024688,0.014249717038972704,0.02103591065313361,0.12156913709561556,0.012769291393745812,1.9232281124388205e-5,1.1563662860761384e-7
1638,-249188.0916610465,-9892.317852607906,-307.9386987602236,-7.61607770227754,-0.14946619563332597,-0.0020887581964712963,0.01424971703897331,0.02103591065340229,0.12156913804999062,0.0127696787126539,1.9304892836299505e-5,1.1605947684616162e-7
1639,-250178.8644097694,-9923.149827792651,-308.70222392268323,-7.631034765526724,-0.1496751063357696,-0.0020891448483836518,0.01424971703897394,0.02103591065364814,0.12156913892252862,0.012770033094396747,1.9378620400396664e-5,1.1648488497232073e-7
1640,-251172.72417613014,-9954.058230313969,-309.46253254881066,-7.646012721827304,-0.14988405571100888,-0.0020895280118360376,0.014249717038974572,0.021035910653872017,0.12156913971631492,0.012770355767654326,1.945347569572924e-5,1.1691285783200366e-7
1641,-252169.6785867808,-9985.042738622702,-310.21816767782354,-7.661011575025834,-0.1500930434114918,-0.0020899076861252623,0.014249717038975183,0.021035910654074737,0.12156914043451783,0.012770647994212618,1.9529470674554974e-5,1.173434001942453e-7
1642,-253169.73522893863,-10016.102885474038,-310.966870205738,-7.676031328791113,-0.15030206907440619,-0.002090283870469198,0.0142497170389758,0.021035910654257136,0.12156914108038944,0.012770911069357134,1.960661736238944e-5,1.1777651675058648e-7
1643,-254172.90163179892,-10047.237977712248,-311.7065821910678,-7.691071987100348,-0.15051113236110816,-0.0020906565649261516,0.014249717038976404,0.021035910654420276,0.12156914165726716,0.012771146322268865,1.9684927858051483e-5,1.1821221211446027e-7
1644,-255179.1852449508,-10078.447116386827,-312.4354048038006,-7.706133553688947,-0.150720232915443,-0.0020910257694267656,0.014249717038977028,0.02103591065456508,0.12156914216857412,0.012771355116422377,1.9764414333704386e-5,1.1865049082057981e-7
1645,-256188.59341859486,-10109.72921266584,-313.15157000717886,-7.72121603228182,-0.15092937038441886,-0.0020913914847985457,0.014249717038977629,0.02103591065469245,0.12156914261782016,0.012771538849986611,1.9845089034895454e-5,1.1909135732433315e-7
1646,-257201.13338520817,-10141.083000912715,-313.85376415271156,-7.736319426582333,-0.15113854440662075,-0.002091753712151655,0.014249717038978246,0.02103591065480346,0.12156914300860318,0.012771698956227975,1.9926964280590152e-5,1.195348160011768e-7
1647,-258216.81224413752,-10172.507084126437,-314.54166521955256,-7.751443740214625,-0.15134775461904798,-0.0020921124539447977,0.01424971703897888,0.021035910654899084,0.12156914334460987,0.012771836903915704,2.0010052463203974e-5,1.1998087114603664e-7
1648,-259235.6369534179,-10204.00003310283,-315.21666927040985,-7.766588976798719,-0.15155700066475353,-0.0020924677140839666,0.014249717038979468,0.02103591065498033,0.12156914362961709,0.012771954197729654,2.00943660486296e-5,1.2042952697270927e-7
1649,-260257.61433514173,-10235.560558244291,-315.8812283929005,-7.781755139887148,-0.15176628217094035,-0.002092819497177008,0.014249717038980063,0.021035910655048295,0.12156914386749247,0.012772052378670606,2.0179917576261637e-5,1.2088078761326914e-7
1650,-261282.75109470537,-10267.187615163524,-316.5383198713674,-7.796942233076837,-0.15197559877474343,-0.0020931678104703904,0.014249717038980689,0.021035910655104153,0.12156914406219595,0.012772133024472759,2.0266719659016707e-5,1.2133465711747777e-7
1651,-262311.0538479494,-10298.880457200352,-317.19119094887463,-7.812150259816431,-0.1521849501133608,-0.002093512662722541,0.014249717038981279,0.021035910655148933,0.12156914421778023,0.012772197750018845,2.0354784983350906e-5,1.2179113945219818e-7
1652,-263342.5291522872,-10330.638662419855,-317.8425723322442,-7.827379223732332,-0.1523943358250371,-0.00209385406470777,0.014249717038981872,0.02103591065518385,0.12156914433839211,0.012772248207757256,2.0444126309272435e-5,1.2225023850081092e-7
1653,-264377.1835365914,-10362.462081956704,-318.4943807721818,-7.842629128110093,-0.15260375553441236,-0.002094192029185136,0.014249717038982476,0.02103591065521008,0.12156914442827364,0.012772286088121995,2.0534756470351434e-5,1.227119580626369e-7
1654,-265415.02352443506,-10394.35075862266,-319.1482394846144,-7.8578999763001764,-0.15281320887852085,-0.002094526570689499,0.014249717038983069,0.021035910655228758,0.12156914449176304,0.012772313119954606,2.0626688373725574e-5,1.2317630185236044e-7
1655,-266456.0556517854,-10426.304897548145,-319.80623524397606,-7.873191771708925,-0.1530226954959396,-0.002094857706589516,0.014249717038983659,0.02103591065524115,0.12156914453329574,0.01277233107092867,2.0719935000101868e-5,1.2364327349945997e-7
1656,-267500.2864855554,-10458.324912543023,-320.4702762015942,-7.888504517684509,-0.1532322150322771,-0.0020951854562772927,0.014249717038984259,0.021035910655248534,0.12156914455740567,0.01277234174797669,2.0814509403755727e-5,1.2411287654764054e-7
1657,-268547.7226435817,-10490.411408231961,-321.14169512426304,-7.903838217378252,-0.15344176712063295,-0.0020955098404113128,0.01424971703898485,0.021035910655252087,0.12156914456872567,0.012772346997719307,2.091042471252514e-5,1.2458511445427207e-7
1658,-269598.37081082794,-10522.56512251623,-321.82169070232567,-7.919192874138187,-0.1536513514037873,-0.002095830881994502,0.014249717038985423,0.02103591065525323,0.12156914457198979,0.012772348706896638,2.1007694127800557e-5,1.2505999058982922e-7
1659,-270652.2377520413,-10554.786913166798,-322.51151384734646,-7.9345684910753915,-0.15386096753935652,-0.0020961486062935986,0.014249717038986026,0.021035910655253273,0.12156914457203298,0.012772348802802713,2.1106330924514453e-5,1.2553750823734084e-7
1660,-271709.33032399707,-10587.077763044488,-323.2120361711441,-7.9499650713597205,-0.15407061517167167,-0.0020964630396117724,0.014249717038986608,0.02103591065525359,0.1215691445737933,0.01277234925372114,2.1206348451121205e-5,1.26017670591837e-7
1661,-272769.65548611904,-10619.438742172713,-323.92356837841487,-7.9653826181981895,-0.15428029395804962,-0.0020967742100746036,0.01424971703898718,0.021035910655255605,0.12156914458231245,0.012772352069364166,2.130776012957862e-5,1.2650048075980562e-7
1662,-273833.220306383,-10651.870951644405,-324.6455544115234,-7.980821134608978,-0.15449000356347053,-0.0020970821475255154,0.01424971703898776,0.021035910655260653,0.12156914460273671,0.012772359301313476,2.141057945532238e-5,1.2698594175865225e-7
1663,-274900.0319601004,-10684.375436947807,-325.3773856651292,-7.9962806236458635,-0.1546997436507783,-0.002097386882802261,0.014249717038988335,0.0210359106552703,0.12156914464031875,0.012772373043463575,2.1514819997238175e-5,1.2747405651616378e-7
1664,-275970.097724082,-10716.95318270849,-326.1191825128,-8.01176108822781,-0.15490951387042892,-0.002097688447258484,0.014249717038988925,0.02103591065528597,0.121569144700418,0.012772395432467417,2.1620495397628488e-5,1.2796482786997711e-7
1665,-277043.4249742095,-10749.605185590935,-326.8725008216858,-8.027262531440076,-0.15511931392213055,-0.002097986874683624,0.01424971703898952,0.02103591065530918,0.12156914478850224,0.012772428648184574,2.1727619372178122e-5,1.284582585670558e-7
