t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8
100,0.002824179289516085,0.005016599901569296,0.035418157416401204,0.023682639120840045,0.002346276249271119,0.0002958958002404132,1.3600087635716867e-5,2.467522438886505e-7
101,0.0028240773412583015,0.0050165978922484585,0.03541664466801971,0.023587757861867426,0.0022804433334902723,0.0002901798600779808,1.3447929473046774e-5,2.457557439401939e-7
102,0.002823977421501333,0.005016589878653055,0.03541540017334019,0.02350054723167838,0.002216527983877495,0.0002845566144605197,1.3297002171100829e-5,2.447594420896183e-7
103,0.002823880964739816,0.005016572353137874,0.03541439344435505,0.023420577198304773,0.0021544865571171347,0.0002790249338986585,1.3147300668002263e-5,2.4376334682520085e-7
104,0.002823789172057068,0.005016543159357278,0.03541359423566913,0.023347432666914764,0.0020942761591381514,0.0002735836981013339,1.299881989781441e-5,2.427674668702428e-7
105,0.0028237030019972746,0.0050165012879010125,0.03541297322485195,0.023280713116933614,0.0020358546359243185,0.0002682317959490966,1.2851554790683638e-5,2.41771811186629e-7
106,0.0028236231717691227,0.005016446674094577,0.03541250256256761,0.023220032245489845,0.001979180564295035,0.00026296812545853823,1.2705500272758874e-5,2.407763889769442e-7
107,0.002823550166870698,0.005016380003728745,0.035412156296950055,0.023165017617042948,0.001924213242835515,0.0002577915937546613,1.2560651266337072e-5,2.3978120968800064e-7
108,0.002823484257290304,0.005016302531257431,0.035411910679870505,0.023115310318376135,0.001870912682541592,0.0002527011170166786,1.241700268937535e-5,2.3878628301052475e-7
109,0.0028234255185551793,0.005016215913863626,0.03541174436518976,0.023070564621170256,0.0018192395980173503,0.0002476956204572061,1.227454945577893e-5,2.3779161888322913e-7
110,0.0028233738560484484,0.005016122063725573,0.03541163851066496,0.023030447649817723,0.0017691553984200202,0.00024277403827805294,1.2133286475143136e-5,2.3679722749361226e-7
111,0.002823329031188872,0.005016023019854194,0.0354115767963099,0.022994639055225204,0.0017206221785652162,0.0002379353136337707,1.1993208652702114e-5,2.3580311927999497e-7
112,0.002823290688256304,0.005015920840034966,0.03541154537234614,0.022962830694961966,0.0016736027101202466,0.00023317839859378082,1.1854310889212894e-5,2.348093049328941e-7
113,0.002823258380839641,0.0050158175126861874,0.03541153274988446,0.02293472631910487,0.001628060432900634,0.00022850225410824335,1.1716588080953788e-5,2.3381579539711565e-7
114,0.002823231597078338,0.005015714887865483,0.035411529647053616,0.02291004126173693,0.0015839594461441598,0.0002239058499663658,1.158003511953817e-5,2.3282260187259685e-7
