t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6
1547,-480588.8487473156,-17202.286770588526,-525.7597320688876,-12.738840615153036,-0.2140130815495435,-0.0018062252388015023
1548,-482311.70838430343,-17254.926465583365,-526.9948926848839,-12.760220978648574,-0.2141801715396818,-0.0017669355093983448
1549,-484039.8380413274,-17307.689783776215,-528.3677682853892,-12.781683342125772,-0.21436205821400647,-0.0017591184473677037
1550,-485773.2509629639,-17360.590475887875,-529.426391499115,-12.803162932082472,-0.2145333646033513,-0.0017850148469415968
1551,-487511.9592181322,-17413.59716454556,-530.6106442438875,-12.824657241559718,-0.21474355150352792,-0.0018036513544885024
1552,-489255.97414210584,-17466.72238682329,-532.1230925057225,-12.846120687808288,-0.21491807595973436,-0.0017994392108621202
1553,-491005.3091457912,-17519.999017932278,-533.615798293846,-12.867607383906149,-0.21509072581987917,-0.001809778379911151
1554,-492759.979222917,-17573.424962046145,-534.9942899211874,-12.889165531628658,-0.21533351937403564,-0.0018384797916640493
1555,-494519.99880449055,-17626.98891727554,-535.8108437682783,-12.91072934594226,-0.21550208585915595,-0.0018885719090822727
1556,-496285.3789197433,-17680.63457458116,-537.178212006104,-12.932277594576265,-0.21573489252124517,-0.0018523595054371117
1557,-498056.1304571216,-17734.417093875913,-538.5642029507586,-12.953890166786547,-0.21594983505732102,-0.0018839067948940873
1558,-499832.26709847746,-17788.338372939794,-539.2894536627609,-12.97549385002397,-0.21611674232006808,-0.0018517437951203295
1559,-501613.7996127769,-17842.332254137167,-540.9317630660903,-12.997138738366122,-0.21628569881452492,-0.0018754778822239642
1560,-503400.7396335292,-17896.490464931707,-542.6281819389272,-13.018786542106092,-0.21650925541767158,-0.0019111882790258748
1561,-505193.10404715105,-17950.81842363916,-544.1502608723739,-13.040466016559764,-0.216702713129181,-0.0018867176587026402
1562,-506990.9088457349,-18005.298736827554,-545.5467013095795,-13.062117061816844,-0.21687889318070794,-0.0019174551563686814
1563,-508794.16861973424,-18059.918791251224,-546.5394565702196,-13.083769681285002,-0.21703842336328935,-0.0019127864160930813
1564,-510602.8954025191,-18114.63817922243,-547.7592918119564,-13.105550864119051,-0.21719845033090748,-0.0019186342771593972
1565,-512417.1001792976,-18169.4796757621,-549.2587081759154,-13.127290613080573,-0.21740615609246167,-0.0019252727547332533
1566,-514236.7966159289,-18224.47123837445,-550.3684174863423,-13.149033088403788,-0.21758280927981472,-0.0018648092182109624
1567,-516061.9977826728,-18279.57382653551,-551.5859579890264,-13.170774949074417,-0.21777823029940474,-0.001830859034331004
1568,-517892.7153569767,-18334.798290948023,-553.2280033946498,-13.192595166433144,-0.2179331631581526,-0.0017686779697757438
1569,-519728.9635618712,-18390.18707419075,-554.4994696720437,-13.214413911754647,-0.2180616882979613,-0.0017542195833303517
1570,-521570.75705407973,-18445.703052331508,-555.4544541457798,-13.236243087602356,-0.21824120643625586,-0.0017418852147742508
1571,-523418.10680490785,-18501.314713195436,-557.2126172757938,-13.258122510587517,-0.21833706476666748,-0.0017465170199447903
1572,-525271.0265437398,-18557.102296356676,-558.56637934046,-13.279945141789758,-0.21848696948809893,-0.0017776512203467967
1573,-527129.5318184512,-18613.025398141595,-559.983454623367,-13.301758782629062,-0.21865228483120489,-0.0018235683813845683
1574,-528993.6364978175,-18669.09036392301,-561.2915889104755,-13.323611579108961,-0.21876104069336258,-0.001854671830216032
1575,-530863.3542468237,-18725.286188343787,-562.3404103938749,-13.345550410302096,-0.21888264248884015,-0.0018636649482780927
1576,-532738.6967640631,-18781.587027678663,-563.2771776378057,-13.367387774567309,-0.2190237392094827,-0.0018736345828258892
1577,-534619.6740865179,-18837.981636608652,-564.6571582435661,-13.389286628899264,-0.2192217077875513,-0.0019311870096093908
1578,-536506.2977786411,-18894.514301118666,-566.2911642726606,-13.411149498246898,-0.21950986002654452,-0.0019214942845084345
1579,-538398.582920993,-18951.210531173907,-567.2955266793592,-13.433080617353308,-0.21972127988291235,-0.001904855653098304
1580,-540296.5427177644,-19008.007363863035,-568.8885602481233,-13.455035407818633,-0.21989805803904813,-0.0018918514243172358
1581,-542200.1901519126,-19064.963551199948,-570.1356513186047,-13.477017459357452,-0.22005527461668728,-0.0018615456587434058
