t,dim_1,dim_2,dim_3,dim_4,dim_5
247,1.1388385643234442,-5.620408613168518,-1.486449435266573,0.16475929649189322,-0.0007587113932840852
248,0.8559634334019831,-5.69452516101656,-1.0284689162609297,0.1647213387905959,-0.0007583691136829884
249,0.569954948524487,-5.745742726745401,-0.566693106674192,0.16468339594431738,-0.0007580256711053474
250,0.2819628008399158,-5.77387154563277,-0.102970118858232,0.1646454679968029,-0.0007576809522044457
251,-0.006856138585158577,-5.778814258561507,0.36076152163536107,0.16460755500693303,-0.0007573348431483117
252,-0.29534255251064423,-5.760570432748291,0.8224838435707201,0.16456965704917592,-0.0007569872301038036
253,-0.5823396236050054,-5.719240534073569,1.2801390339993979,0.16453177421390897,-0.0007566379997406095
254,-0.8666981267593377,-5.655027919334114,1.7317222160498507,0.1644939066073876,-0.0007562870397436033
255,-1.147281519852532,-5.5682361889865355,2.1753027980164608,0.16445605435128186,-0.0007559342393136285
256,-1.4229708463835147,-5.459265473271084,2.609028204322182,0.16441821758229888,-0.0007555794896499947
257,-1.6926694806345361,-5.3286085309776405,3.031116238762225,0.16438039645163358,-0.0007552226844140586
258,-1.9553076546819692,-5.17684723087157,3.4398391826020758,0.16434259112459718,-0.0007548637201747334
259,-2.2098468577227885,-5.004649827618547,3.833556101425059,0.16430480178009135,-0.0007545024968400024
260,-2.455284037190367,-4.812766622851841,4.210765539165646,0.16426702860992876,-0.0007541389180659517
261,-2.6906555412254725,-4.602022990814509,4.570118952919239,0.16422927181782482,-0.000753772891631911
262,-2.9150406705628167,-4.373311732791132,4.9103465375418125,0.1641915316186276,-0.000753404329779031
263,-3.127564953639588,-4.127589140200696,5.2302007377788,0.16415380823784648,-0.0007530331495290937
264,-3.3274032814850116,-3.8658738826732844,5.528537774919884,0.16411610191120615,-0.0007526592729945133
265,-3.5137829228465507,-3.5892418184971335,5.804360543709016,0.16407841288362252,-0.0007522826276634795
266,-3.685986177442232,-3.298818661362224,6.056784160034613,0.16404074140837147,-0.0007519031466499699
267,-3.84335274323438,-2.9957743689802863,6.285024893038439,0.16400308774620603,-0.0007515207689151733
268,-3.9852817939458225,-2.6813180855115704,6.488330772020142,0.16396545216474892,-0.0007511354394648113
269,-4.111233899262429,-2.356696553617351,6.66594965563406,0.16392783493812896,-0.0007507471095378989
270,-4.220732896824262,-2.0231941234599615,6.81722934982888,0.16389023634651195,-0.0007503557367926357
271,-4.3133676664138685,-1.6821277548685027,6.941717272506633,0.1638526566749376,-0.0007499612854673941
272,-4.388793505071283,-1.3348370365642102,7.039098490278496,0.16381509621210685,-0.0007495637264951476
273,-4.446733081060161,-0.9826773038189751,7.109113014673956,0.16377755524958584,-0.0007491630375839333
274,-4.486977150153908,-0.6270168914214075,7.1515495808061935,0.16374003408125404,-0.0007487592032819711
275,-4.509385145430054,-0.26923469767343033,7.166336374003575,0.16370253300252646,-0.0007483522150285906
