t,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
124,4.564362181069636,0.7061117271499563,-7.149016022740012,0.8529958298305221,-0.24001045724142042,0.03244492800424423,-0.0021921672016068133
125,4.590749218106783,0.3497221220472676,-7.187620819292569,0.8410358567797086,-0.23839088305453626,0.032335068534489884,-0.0021917845351828577
126,4.599268267036561,-0.008612639600258444,-7.198216398041894,0.829156725452332,-0.23677680333700804,0.03222522484746633,-0.002191389229093178
127,4.589857084129772,-0.36749199585383246,-7.180594760872676,0.8173581610048237,-0.235168217297861,0.03211539767437317,-0.0021909811182949774
128,4.562523710705469,-0.7255049851050102,-7.134630240160515,0.8056398886275772,-0.23356512410077615,0.03200558775496302,-0.0021905600427031013
129,4.5173468927774545,-1.0812343625770855,-7.060338995028229,0.7940016335596141,-0.2319675228663881,0.03189579583727068,-0.002190125847225504
130,4.454476226030244,-1.4332636920441777,-6.957848856898522,0.7824431210788547,-0.23037541266909145,0.03178602267666795,-0.002189678381739857
131,4.374131957121062,-1.7801829288938682,-6.827411763260546,0.7709640765124927,-0.228788792538336,0.031676269035445376,-0.002189217501083359
132,4.276604526844118,-2.1205946257722195,-6.669468811686917,0.7595642252438457,-0.227207661459351,0.03156653568233718,-0.0021887430650218797
133,4.162253693803414,-2.4531233904289356,-6.484669642085073,0.7482432927059448,-0.22563201837060726,0.03145682339162719,-0.0021882549381742676
134,4.031507182764932,-2.7764263132644884,-6.273824009697157,0.7370010043878907,-0.22406186216442284,0.031347132942648334,-0.002187752989943165
135,3.88485884534498,-3.089200972774919,-6.0378261672587765,0.7258370858466637,-0.22249719168905344,0.031237465119472074,-0.0021872370944397493
136,3.722866537089253,-3.3901896604601,-5.777651172011428,0.7147512626950967,-0.22093800574521769,0.03112782070991515,-0.002186707130348529
137,3.546149777471752,-3.6781834209161626,-5.494376113977874,0.7037432606145213,-0.2193843030884682,0.03101820050528095,-0.0021861629808203977
138,3.355387193595498,-3.9520271537850515,-5.189156873811694,0.6928128053569409,-0.2178360824291808,0.030908605299822,-0.002185604533332097
139,3.1513137182723865,-4.210623553063877,-4.863182697211547,0.6819596227447171,-0.216293342432043,0.030799035890153807,-0.002185031679526367
140,2.9347176663872045,-4.452934775523711,-4.517644731642234,0.6711834386735988,-0.21475608171630298,0.030689493074775507,-0.0021844443150430093
141,2.706437743271225,-4.677982535159147,-4.153822555402034,0.6604839791164598,-0.21322429885642705,0.03057997765367476,-0.002183842339341148
142,2.467359984774949,-4.88485252551449,-3.7731341734994635,0.6498609701236547,-0.21169799238161185,0.03047049042779325,-0.0021832256554978843
143,2.2184143624848316,-5.072701340665482,-3.377078229564774,0.639314137828291,-0.2101771607768266,0.030361032198719405,-0.0021825941700085545
144,1.9605711488148998,-5.2407605073426025,-2.9672166333672063,0.6288432084483878,-0.20866180248288477,0.03025160376826357,-0.0021819477925659235
145,1.6948370807935598,-5.388339647905047,-2.5451923713584512,0.6184479082898771,-0.20715191589716486,0.03014220593816611,-0.002181286435837405
146,1.422251368756712,-5.514830534582659,-2.112728466721204,0.6081279637439867,-0.20564749937250695,0.030032839509571207,-0.002180610015214737
147,1.143881472803551,-5.619711090920697,-1.6716228933061528,0.5978831012967601,-0.20414855121955414,0.029923505282992136,-0.002179918448586343
148,0.8608187187360248,-5.70254913978052,-1.2237245829564662,0.5877130475277376,-0.20265506970627575,0.029814204057936857,-0.0021792116560784415
149,0.574173722559687,-5.763004950865267,-0.7708860555324212,0.5776175291188521,-0.20116705306008398,0.029704936632894294,-0.002178489559811013
150,0.2850717766454367,-5.8008314203954265,-0.3149407590940861,0.5675962728451284,-0.19968449946555736,0.029595703804799593,-0.0021777520836139836
151,-0.0053517730280551725,-5.81587311703075,0.14226634763326038,0.5576490055844183,-0.19820740706694004,0.02948650636914447,-0.0021769991527788367
152,-0.29595610152127205,-5.808066858083262,0.5988961184066668,0.5477754543156618,-0.19673577396763664,0.029377345119734232,-0.002176230693782823
153,-0.5855995306218814,-5.7774414185467835,1.0532159778697834,0.5379753461239215,-0.19526959823160145,0.02926822084872544,-0.002175446634027822
154,-0.8731439925805514,-5.724112202253078,1.503539286414475,0.5282484082034602,-0.19380887788434323,0.02915913434666156,-0.002174646901577357
155,-1.157459289876194,-5.648278945497667,1.9481932068386423,0.5185943678527951,-0.19235361091159597,0.02905008640222823,-0.002173831424873493
156,-1.437427307776402,-5.550225026673478,2.385528405505243,0.5090129524805902,-0.1909037952608835,0.028941077802426697,-0.002173000132481258
157,-1.7119461603785737,-5.4303162911804765,2.81388926420844,0.49950388961025727,-0.18945942884278316,0.028832109332746856,-0.002172152952834252
158,-1.9799343192835523,-5.289001365868528,3.2316598116398296,0.49006690687766663,-0.18802050953025481,0.02872318177711137,-0.002171289813966913
159,-2.2403347100436064,-5.126809676560887,3.6373303530072496,0.4807017320324121,-0.18658703515920066,0.028614295918030937,-0.002170410643264334
