t,dim_1,dim_2
292,0.16118836518150106,-0.007130714016087905
293,0.16083238619835452,-0.0071229080048453575
294,0.16047682124131024,-0.007115131015762707
295,0.16012166980993078,-0.0071073842826504955
296,0.15976692820950203,-0.007099668930223463
297,0.15941259156460452,-0.007091985917877116
298,0.1590586585134074,-0.007084336217765592
299,0.1587051181333652,-0.007076720339196376
300,0.15835197259824652,-0.007069138984719216
301,0.1579992121895256,-0.00706159245726781
302,0.15764683520574055,-0.0070540810617703165
303,0.15729482846273363,-0.007046604531776905
304,0.1569431907247373,-0.0070391626262131185
305,0.1565919148818455,-0.0070317548350702684
306,0.1562409966546709,-0.00702438051965636
307,0.15589042968848663,-0.007017038807232384
308,0.1555402101294041,-0.007009728713872372
309,0.15519033633890064,-0.007002449252771862
310,0.15484079597639622,-0.006995198896678067
311,0.1544915957740148,-0.006987976527706892
312,0.15414272666910006,-0.006980780644809254
313,0.1537941883346022,-0.006973609796798755
314,0.15344597552639583,-0.0069664623328699405
315,0.1530980830588823,-0.006959336401397628
316,0.15275050572174684,-0.006952229944072034
317,0.1524032377647283,-0.006945140663755691
318,0.15205628842358723,-0.006938066768041689
319,0.15170965177792947,-0.006931006206964898
320,0.15136331648534354,-0.006923956396776229
321,0.15101728734575465,-0.006916915020600054
322,0.15067155539864704,-0.006909879334619997
323,0.15032611785005057,-0.006902846469546666
324,0.14998097836195576,-0.006895813746242465
325,0.1496361345357523,-0.006888778365993703
326,0.14929159082467774,-0.006881737746106203
327,0.14894734661454073,-0.006874689260077121
328,0.14860339861435093,-0.006867630097188749
329,0.14825974001707196,-0.006860557079679397
330,0.14791638351409606,-0.00685346762972045
331,0.14757332697854683,-0.0068463590220583445
332,0.14723057520716729,-0.006839228723382408
333,0.14688812622561828,-0.006832074047437474
334,0.14654598784430378,-0.006824892637545419
335,0.14620416186148205,-0.006817682160106146
336,0.14586265419891187,-0.006810440504938629
337,0.14552146578059305,-0.00680316553011752
338,0.14518059889828147,-0.00679585512500613
339,0.14484005762373217,-0.006788507293979791
340,0.1444998513480898,-0.0067811204174062865
341,0.1441599762401851,-0.006773692586481059
342,0.1438204388828824,-0.006766222119156894
343,0.14348124880373314,-0.0067587077031731595
344,0.14314240689374136,-0.006751147960947771
345,0.14280392245571674,-0.006743541866723512
346,0.14246579078870678,-0.006735888043815559
347,0.14212803189045345,-0.006728185996104471
348,0.14179064213815873,-0.006720434925768898
349,0.14145362841110004,-0.006712634256394811
350,0.141116994697679,-0.0067047834869906515
351,0.14078075117326888,-0.006696882500083469
352,0.14044490531034598,-0.006688931426280347
353,0.14010946875499708,-0.006680930853275485
354,0.13977443601639267,-0.006672880970473593
355,0.1394398219845774,-0.006664782588507114
356,0.13910562769696116,-0.006656636448631092
357,0.13877186242687659,-0.006648443636372421
358,0.13843852788484756,-0.006640205206103226
359,0.13810563031742643,-0.006631922410478237
360,0.13777316872511852,-0.006623596341264042
361,0.13744115741784615,-0.006615228697539385
362,0.1371096013133131,-0.0066068213203319195
363,0.13677850147506646,-0.006598376004512961
364,0.13644786352725208,-0.006589894731314564
365,0.13611769132778279,-0.006581379584970993
366,0.1357879875863118,-0.006572832700516292
367,0.1354587558211454,-0.006564256309554562
368,0.13513000105884374,-0.006555652821251637
369,0.13480172632499712,-0.0065470247283095145
370,0.13447393665045054,-0.006538374713460839
371,0.1341466370234803,-0.006529705654047304
372,0.13381983435770511,-0.006521020725480126
373,0.13349352605140058,-0.006512322933411429
374,0.1331677110409729,-0.006503615198154879
375,0.13284239173214174,-0.006494900535452156
376,0.13251756578824478,-0.0064861818268932185
377,0.1321932356704539,-0.006477462067011967
378,0.1318693975949677,-0.006468744058523941
379,0.13154605241819317,-0.006460030651343497
380,0.13122319714714692,-0.006451324557239108
381,0.13090082685865914,-0.006442628260103434
382,0.13057894218625427,-0.006433944299997773
383,0.13025754648499208,-0.006425275415579003
384,0.12993663537119066,-0.00641662416400911
385,0.12961621205238433,-0.006407993306908922
386,0.12929627107041977,-0.006399385383977778
387,0.12897680355120889,-0.006390802548546035
388,0.12865780918943187,-0.006382247001396801
389,0.12833927710324036,-0.0063737204674414825
390,0.1280212067145789,-0.006365224715221692
391,0.12770359686690638,-0.006356761532406332
392,0.12738643995469595,-0.006348332407811474
393,0.12706973797179294,-0.006339939015090986
394,0.12675348266120803,-0.0063315827043789845
395,0.12643766823129796,-0.006323264628932429
396,0.12612229104756434,-0.006314985855871531
397,0.12580735043770605,-0.006306747516957394
398,0.1254928317655612,-0.00629855011322841
399,0.12517873279349032,-0.00629039413617895
400,0.1248650507067542,-0.006282280040133127
401,0.12455177867731716,-0.006274208042715782
402,0.12423891966786808,-0.006266178614932783
403,0.1239264606714881,-0.006258191683868113
404,0.12361439859639993,-0.006250247128258697
405,0.12330272712178558,-0.006242344616739211
406,0.12299143971300541,-0.006234483596322573
407,0.12268052760597346,-0.0062266631795451395
408,0.1223699897958096,-0.006218882530208381
409,0.1220598225226565,-0.0062111407235394865
410,0.12175001621560215,-0.006203436453326718
411,0.12144055840764757,-0.0061957678838495305
412,0.12113145705547122,-0.006188133666473146
413,0.12082270403862845,-0.006180532132420809
414,0.12051428899374202,-0.006172961176455201
415,0.12020621838960828,-0.00616541909322404
416,0.11989848853928291,-0.006157904065209675
417,0.11959109250990073,-0.006150413995889226
418,0.1192840291306261,-0.006142946792594774
419,0.118977293095369,-0.0061355001545189535
420,0.11867087744368099,-0.006128071484245022
421,0.11836478120222753,-0.006120658180609025
422,0.11805900706096985,-0.006113257815361668
423,0.11775354873138673,-0.006105867678173558
424,0.11744840410187808,-0.006098484978705453
425,0.11714357440415903,-0.006091107006798155
426,0.11683906345205217,-0.006083731254802509
427,0.11653486867867544,-0.006076355092275036
428,0.1162309883128193,-0.006068975799185442
429,0.11592742694999399,-0.006061590877452543
430,0.11562418173710567,-0.00605419767226886
431,0.11532125602100944,-0.006046793675461035
432,0.11501864442544313,-0.006039376083063548
433,0.11471635812158579,-0.00603194261568085
434,0.11441439039072673,-0.006024490618294402
435,0.11411275041133172,-0.00601701784848394
436,0.11381143552225188,-0.006009521878840699
437,0.1135104514587936,-0.006002000510721648
438,0.11320980496031728,-0.005994451818955586
439,0.11290949416087466,-0.005986873716764779
440,0.11260951929095087,-0.005979264055369692
441,0.11230989397932221,-0.005971621288531596
442,0.11201061638405585,-0.005963943695151513
443,0.1117117029283299,-0.005956230288223011
444,0.11141315518547308,-0.005948480069872239
445,0.11111498095450696,-0.00594069234014783
446,0.11081717856840032,-0.005932866221968462
447,0.11051975190042529,-0.005925000935945273
448,0.11022270117437852,-0.0059170956159596095
449,0.1099260372201254,-0.0059091498373011865
450,0.10962976115501544,-0.005901163129980525
451,0.1093338840486451,-0.005893135475166287
452,0.10903840889512849,-0.005885066901364136
453,0.10874333891156907,-0.005876957495637415
454,0.10844868296792588,-0.005868807686467638
455,0.10815444791061056,-0.005860618143648262
456,0.10786064008796091,-0.005852389755055529
457,0.1075672648262335,-0.005844123577764067
458,0.10727431994383389,-0.005835820465297031
459,0.10698181389461829,-0.005827481601532457
460,0.1066897491613719,-0.005819108205109395
461,0.10639813264565458,-0.005810701753413238
462,0.10610696856875088,-0.005802263852255427
463,0.10581625851379921,-0.00579379610798067
