t,dim_1,dim_2
459,0.00015888492569182875,3.399153930354053e-7
460,0.0001586636095422559,3.3937936887608967e-7
461,0.00015844338626707087,3.38844667562617e-7
462,0.00015822425179845635,3.3831128826155184e-7
463,0.00015800620207779463,3.3777923013153375e-7
464,0.0001577892330556696,3.3724849232332895e-7
465,0.00015757334069186908,3.3671907397988576e-7
466,0.000157358520955386,3.361909742363853e-7
467,0.00015714476982442096,3.3566419222029605e-7
468,0.00015693208328638293,3.351387270514259e-7
469,0.00015672045733789166,3.3461457784197546e-7
470,0.0001565098879847779,3.340917436965897e-7
471,0.00015630037124208558,3.3357022371241173e-7
472,0.00015609190313407278,3.330500169791345e-7
473,0.00015588447969421245,3.3253112257905345e-7
474,0.00015567809696519374,3.3201353958711913e-7
475,0.0001554727509989222,3.3149726707098905e-7
476,0.00015526843785652173,3.3098230409107977e-7
477,0.00015506515360833378,3.304686497006199e-7
478,0.00015486289433391906,3.299563029457007e-7
479,0.000154661656122057,3.294452628653292e-7
480,0.00015446143507074714,3.289355284914797e-7
481,0.00015426222728720792,3.284270988491454e-7
482,0.00015406402888787786,3.279199729563892e-7
483,0.00015386683599841604,3.2741414982439753e-7
484,0.00015367064475370066,3.269096284575298e-7
485,0.0001534754512978295,3.264064078533704e-7
486,0.00015328125178411996,3.259044870027805e-7
487,0.0001530880423751082,3.2540386488994864e-7
488,0.00015289581924254891,3.249045404924424e-7
489,0.00015270457856741496,3.244065127812594e-7
490,0.00015251431653989604,3.2390978072087754e-7
491,0.00015232502935939857,3.2341434326930697e-7
492,0.00015213671323454476,3.2292019937814025e-7
493,0.0001519493643831714,3.224273479926033e-7
494,0.00015176297903232873,3.2193578805160554e-7
495,0.00015157755341828005,3.2144551848779177e-7
496,0.0001513930837864996,3.209565382275904e-7
497,0.0001512095663916715,3.2046884619126603e-7
498,0.0001510269974976889,3.199824412929685e-7
499,0.00015084537337765167,3.1949732244078287e-7
500,0.0001506646903138654,3.1901348853678066e-7
501,0.00015048494459783917,3.185309384770683e-7
502,0.00015030613253028458,3.1804967115183843e-7
503,0.00015012825042111307,3.175696854454188e-7
504,0.00014995129458943463,3.170909802363229e-7
505,0.00014977526136355525,3.1661355439729805e-7
506,0.00014960014708097522,3.161374067953768e-7
507,0.0001494259480883869,3.1566253629192477e-7
508,0.0001492526607416719,3.1518894174269096e-7
509,0.0001490802814058992,3.147166219978563e-7
510,0.00014890880645532267,3.1424557590208346e-7
511,0.0001487382322733786,3.1377580229456615e-7
512,0.0001485685552526824,3.1330730000907616e-7
