t,μ_pos,μ_vel,μ_acc,σ2_pos,σ2_vel,σ2_acc
1611,-20038.61542511963,-289.8397654951371,-2.2428263312670698,0.014249717011791436,0.02103590173205375,0.12153721346971516
1612,-20067.61061580459,-290.0640481257863,-2.2644983277644664,0.014249717011791438,0.02103590173205375,0.1215372134697152
1613,-20096.628343108932,-290.2904979560584,-2.301653440987928,0.014249717011791431,0.021035901732053757,0.12153721346971516
1614,-20125.668901172165,-290.5206632976129,-2.354463107160625,0.014249717011791431,0.021035901732053757,0.12153721346971516
1615,-20154.7327398164,-290.7561096059044,-2.4227242962838473,0.014249717011791434,0.021035901732053768,0.12153721346971516
1616,-20183.82046439498,-290.9983820334577,-2.5050126772275996,0.014249717011791431,0.021035901732053778,0.12153721346971512
1617,-20212.932827657263,-291.248883299546,-2.5988496528511904,0.014249717011791431,0.02103590173205377,0.12153721346971505
1618,-20242.070710229484,-291.50876826377277,-2.700969408589503,0.014249717011791447,0.021035901732053747,0.12153721346971505
1619,-20271.23509189862,-291.77886520405116,-2.8081529420743707,0.014249717011791447,0.021035901732053747,0.12153721346971509
1620,-20300.427019178558,-292.05968049819353,-2.91743888021909,0.014249717011791447,0.021035901732053747,0.12153721346971512
1621,-20329.647574419283,-292.3514243864792,-3.0261163810373857,0.01424971701179144,0.021035901732053736,0.12153721346971505
1622,-20358.89784743648,-292.65403602517745,-3.132046881155331,0.014249717011791434,0.02103590173205373,0.12153721346971505
1623,-20388.178911268402,-292.96724071438615,-3.23261842619037,0.014249717011791436,0.021035901732053726,0.12153721346971516
1624,-20417.491798429797,-293.2905025583268,-3.325586031356606,0.014249717011791438,0.021035901732053726,0.1215372134697152
1625,-20446.837476616143,-293.6230611627559,-3.410379978754077,0.014249717011791431,0.021035901732053733,0.12153721346971524
1626,-20476.216834635066,-293.9640991616472,-3.4879650019793127,0.014249717011791431,0.02103590173205374,0.1215372134697152
1627,-20505.6306843764,-294.3128956628452,-3.5592414939298456,0.014249717011791438,0.021035901732053747,0.1215372134697152
1628,-20535.079770150955,-294.66881981314737,-3.6245038817376076,0.01424971701179144,0.021035901732053747,0.12153721346971516
1629,-20564.564774653194,-295.03127020209064,-3.6844762959021664,0.014249717011791436,0.021035901732053754,0.12153721346971512
1630,-20594.086324055417,-295.39971783238775,-3.739802458202979,0.014249717011791427,0.021035901732053747,0.12153721346971512
1631,-20623.644994855335,-295.773698078495,-3.792015822406045,0.014249717011791431,0.021035901732053726,0.12153721346971509
1632,-20653.24132474616,-296.1528996606331,-3.8436890963187778,0.014249717011791422,0.021035901732053726,0.12153721346971501
1633,-20682.875833162085,-296.53726856973077,-3.8973924180163673,0.014249717011791431,0.021035901732053743,0.12153721346971512
1634,-20712.549046986664,-296.92700781042754,-3.9562090163223953,0.014249717011791431,0.02103590173205373,0.12153721346971512
1635,-20742.26152881617,-297.3226287106453,-4.022912913784717,0.014249717011791445,0.021035901732053743,0.1215372134697152
1636,-20772.01390625283,-297.72492000050664,-4.098874360605779,0.014249717011791447,0.021035901732053754,0.12153721346971524
1637,-20801.806892622903,-298.13480743519074,-4.18385517241077,0.014249717011791445,0.02103590173205374,0.12153721346971524
1638,-20831.64129264074,-298.5531929512279,-4.276816761707956,0.014249717011791438,0.02103590173205374,0.12153721346971524
1639,-20861.51799601712,-298.98087462643724,-4.376478196453867,0.014249717011791434,0.02103590173205373,0.12153721346971524
1640,-20891.43796587023,-299.41852244518145,-4.481875587062896,0.014249717011791436,0.02103590173205374,0.1215372134697152
1641,-20921.402227492712,-299.86671000299935,-4.592849570788911,0.014249717011791431,0.02103590173205373,0.12153721346971516
1642,-20951.41186273698,-300.3259949595634,-4.708191898303099,0.014249717011791436,0.021035901732053747,0.1215372134697152
1643,-20981.468003186885,-300.79681414942075,-4.82495585556052,0.014249717011791441,0.021035901732053754,0.1215372134697152
1644,-21011.571809375928,-301.27930973551685,-4.9397949295511,0.014249717011791445,0.02103590173205374,0.12153721346971516
1645,-21041.72443931993,-301.7732892294566,-5.049781684654782,0.014249717011791441,0.02103590173205374,0.1215372134697152
1646,-21071.9270171454,-302.27826739950063,-5.151757474548334,0.014249717011791438,0.021035901732053747,0.12153721346971516
1647,-21102.18060266821,-302.7934431489858,-5.242467440346525,0.01424971701179144,0.021035901732053754,0.12153721346971516
1648,-21132.48615931779,-303.31768989531565,-5.31971340590199,0.014249717011791448,0.021035901732053774,0.12153721346971516
1649,-21162.844526874196,-303.8496612381638,-5.382658105353892,0.014249717011791445,0.021035901732053754,0.12153721346971516
1650,-21193.256406289973,-304.3879270508516,-5.4317021615304135,0.014249717011791438,0.021035901732053747,0.12153721346971512
1651,-21223.72235750988,-304.9310972687471,-5.468551675175463,0.014249717011791427,0.021035901732053733,0.12153721346971512
1652,-21254.242810000178,-305.47795243750693,-5.496038353992797,0.014249717011791433,0.021035901732053733,0.12153721346971512
1653,-21284.818085440496,-306.02755627365156,-5.517236291248189,0.014249717011791436,0.021035901732053733,0.12153721346971516
1654,-21315.448427250518,-306.5792799034224,-5.534019373180327,0.014249717011791434,0.02103590173205374,0.12153721346971516
1655,-21346.134025339325,-307.13268184122336,-5.547262873208249,0.014249717011791431,0.02103590173205374,0.12153721346971516
1656,-21376.87502983999,-307.68740812880884,-5.558144473167992,0.014249717011791436,0.021035901732053743,0.1215372134697152
1657,-21407.671561373296,-308.243222576586,-5.566732112079802,0.014249717011791443,0.02103590173205374,0.1215372134697152
1658,-21438.52371728856,-308.79989578853827,-5.571493493159924,0.014249717011791436,0.02103590173205374,0.12153721346971524
1659,-21469.43156433305,-309.3570451387894,-5.570931214214689,0.014249717011791431,0.02103590173205373,0.1215372134697152
1660,-21500.395123502363,-309.91413826118657,-5.56427480155181,0.014249717011791434,0.02103590173205373,0.12153721346971524
1661,-21531.414358702812,-310.47056574230356,-5.551428804076127,0.014249717011791434,0.021035901732053722,0.1215372134697152
1662,-21562.489172422025,-311.02570862357913,-5.532791831398108,0.014249717011791431,0.021035901732053722,0.1215372134697152
1663,-21593.619407243667,-311.5789878075832,-5.508700181352099,0.014249717011791431,0.021035901732053722,0.1215372134697152
1664,-21624.804849527638,-312.12985782634905,-5.479914245879063,0.01424971701179143,0.02103590173205373,0.1215372134697152
1665,-21656.04523488521,-312.6778492511795,-5.448315433622013,0.01424971701179143,0.02103590173205374,0.1215372134697152
1666,-21687.34026139231,-313.2226807943,-5.416571006067972,0.014249717011791431,0.021035901732053736,0.12153721346971524
1667,-21718.689612332233,-313.7643378941378,-5.387896781101925,0.01424971701179143,0.02103590173205375,0.1215372134697152
1668,-21750.092985608637,-314.30312757117935,-5.364960004534035,0.014249717011791436,0.021035901732053754,0.1215372134697152
1669,-21781.550123166267,-314.83962357052104,-5.348872702278985,0.01424971701179144,0.02103590173205377,0.1215372134697152
1670,-21813.060829887305,-315.37451083956154,-5.339938628756832,0.014249717011791434,0.02103590173205376,0.12153721346971512
1671,-21844.62498066553,-315.90850470114464,-5.33865944387717,0.014249717011791441,0.021035901732053757,0.12153721346971516
1672,-21876.24252443219,-316.4423706443123,-5.345175208177127,0.014249717011791441,0.021035901732053754,0.12153721346971516
1673,-21907.91348737014,-316.9768881641812,-5.358482665075573,0.014249717011791445,0.021035901732053754,0.1215372134697152
1674,-21939.637968596813,-317.5127364300111,-5.376836437739074,0.014249717011791436,0.02103590173205374,0.1215372134697152
1675,-21971.416126419914,-318.05042007333395,-5.398628690126797,0.014249717011791431,0.02103590173205374,0.12153721346971524
1676,-22003.24816157018,-318.590282941942,-5.423039441181125,0.014249717011791434,0.02103590173205373,0.1215372134697152
1677,-22035.134305064304,-319.1325868854049,-5.450756673185952,0.01424971701179143,0.02103590173205374,0.1215372134697152
1678,-22067.074817535802,-319.67766255210057,-5.482506080224046,0.014249717011791438,0.021035901732053747,0.1215372134697152
1679,-22099.069996320406,-320.22591315959824,-5.517842054558693,0.014249717011791441,0.02103590173205374,0.12153721346971516
1680,-22131.12017684028,-320.777697365146,-5.5544629519578255,0.014249717011791441,0.02103590173205374,0.12153721346971516
1681,-22163.225718887534,-321.33314366083596,-5.58912794010567,0.014249717011791434,0.02103590173205374,0.12153721346971509
1682,-22195.386978890703,-321.8920564555936,-5.619764520251715,0.014249717011791434,0.021035901732053726,0.12153721346971512
1683,-22227.604283355977,-322.45403290867137,-5.644657947701144,0.014249717011791434,0.02103590173205373,0.12153721346971516
1684,-22259.87790993298,-323.0184987048481,-5.661782175587201,0.014249717011791433,0.02103590173205373,0.12153721346971512
1685,-22292.20806870891,-323.5846769243872,-5.668306848208277,0.014249717011791441,0.02103590173205374,0.12153721346971512
1686,-22324.594877934524,-324.15150761126637,-5.662196489877746,0.014249717011791438,0.021035901732053726,0.12153721346971512
1687,-22357.038339675983,-324.7177272625329,-5.642460957456154,0.014249717011791433,0.02103590173205372,0.12153721346971509
1688,-22389.538324705325,-325.28197336071054,-5.6079087641647085,0.014249717011791438,0.021035901732053712,0.12153721346971512
1689,-22422.094561583344,-325.84276423977417,-5.5574221344504515,0.014249717011791436,0.02103590173205372,0.12153721346971516
1690,-22454.706625118735,-326.39850645577303,-5.490648455929344,0.014249717011791433,0.02103590173205371,0.12153721346971516
1691,-22487.373929012432,-326.9475713033609,-5.409638754541088,0.014249717011791438,0.021035901732053722,0.12153721346971524
1692,-22520.095734343085,-327.48853518017074,-5.318255041220898,0.014249717011791433,0.02103590173205374,0.12153721346971524
1693,-22552.87117914641,-328.02036068463764,-5.2216831042754,0.014249717011791441,0.02103590173205375,0.12153721346971524
1694,-22585.699323638313,-328.54252899459107,-5.125543602907435,0.014249717011791436,0.02103590173205375,0.12153721346971516
1695,-22618.57920426029,-329.05508335395444,-5.033721298449622,0.014249717011791436,0.02103590173205375,0.1215372134697152
1696,-22651.50988120482,-329.55845548258725,-4.94844871270866,0.014249717011791436,0.02103590173205375,0.12153721346971516
1697,-22684.490468999975,-330.05330035232726,-4.871593886433978,0.014249717011791438,0.02103590173205375,0.1215372134697152
1698,-22717.52015700871,-330.54045973902964,-4.805471141183974,0.014249717011791431,0.021035901732053757,0.12153721346971516
1699,-22750.598230340445,-331.02100685099344,-4.752020194330291,0.014249717011791431,0.021035901732053757,0.12153721346971516
1700,-22783.724091127424,-331.49620886819037,-4.712192789801425,0.014249717011791434,0.021035901732053768,0.12153721346971516
1701,-22816.89727297505,-331.96742814525703,-4.685294701493219,0.014249717011791431,0.021035901732053778,0.12153721346971512
1702,-22850.117442258725,-332.43595761392993,-4.668981313992158,0.014249717011791431,0.02103590173205377,0.12153721346971505
1703,-22883.384382921577,-332.9028557443216,-4.660289331963489,0.014249717011791447,0.021035901732053747,0.12153721346971505
1704,-22916.69796993915,-333.36888467693046,-4.656517122283663,0.014249717011791447,0.021035901732053747,0.12153721346971509
1705,-22950.05814098815,-333.8345363889785,-4.655215849729043,0.014249717011791447,0.021035901732053747,0.12153721346971512
1706,-22983.46487070729,-334.300057973651,-4.655355264996285,0.01424971701179144,0.021035901732053736,0.12153721346971505
1707,-23016.918153281615,-334.7655934998134,-4.657445163940518,0.014249717011791434,0.02103590173205373,0.12153721346971505
1708,-23050.41799985632,-335.2313380159628,-4.6613371017677405,0.014249717011791436,0.021035901732053726,0.12153721346971516
1709,-23083.964440343276,-335.6974717258952,-4.666637152839823,0.014249717011791438,0.021035901732053726,0.1215372134697152
1710,-23117.55752069986,-336.16413544114494,-4.672739027334275,0.014249717011791431,0.021035901732053733,0.12153721346971524
1711,-23151.197297938594,-336.6314093438898,-4.678925073052682,0.014249717011791431,0.02103590173205374,0.1215372134697152
1712,-23184.88383349582,-337.09930185146396,-4.684241448974775,0.014249717011791438,0.021035901732053747,0.1215372134697152
1713,-23218.617184888357,-337.56772599660354,-4.687939942222002,0.01424971701179144,0.021035901732053747,0.12153721346971516
1714,-23252.3973971886,-338.0365199909708,-4.690336585537704,0.014249717011791436,0.021035901732053754,0.12153721346971512
1715,-23286.224500870027,-338.50555364974554,-4.6915206496611805,0.014249717011791427,0.021035901732053747,0.12153721346971512
1716,-23320.098513842895,-338.9747057144605,-4.692752331606852,0.014249717011791431,0.021035901732053726,0.12153721346971509
1717,-23354.019448179475,-339.4439809470437,-4.6965624423822705,0.014249717011791422,0.021035901732053726,0.12153721346971501
1718,-23387.9873290881,-339.91363719055255,-4.704566781952785,0.014249717011791431,0.021035901732053743,0.12153721346971512
1719,-23422.00221564194,-340.38409386789704,-4.717565512028589,0.014249717011791431,0.02103590173205373,0.12153721346971512
1720,-23456.064212857287,-340.8558504181807,-4.736134557486458,0.014249717011791445,0.021035901732053743,0.1215372134697152
1721,-23490.17347857038,-341.3294638731606,-4.7600997253876045,0.014249717011791447,0.021035901732053754,0.12153721346971524
1722,-23524.330225454167,-341.8054738450969,-4.788310705911984,0.014249717011791445,0.02103590173205374,0.12153721346971524
1723,-23558.534714389756,-342.2843049153546,-4.819327107810598,0.014249717011791438,0.02103590173205374,0.12153721346971524
1724,-23592.78724151705,-342.7662376257838,-4.852451909142261,0.014249717011791434,0.02103590173205373,0.12153721346971524
1725,-23627.088127538605,-343.251482816396,-4.887573816315412,0.014249717011791436,0.02103590173205374,0.1215372134697152
1726,-23661.437713689967,-343.7402401976898,-4.924710287717756,0.014249717011791431,0.02103590173205373,0.12153721346971516
1727,-23695.836361261936,-344.2327112260258,-4.964292875263916,0.014249717011791436,0.021035901732053747,0.1215372134697152
1728,-23730.284453849643,-344.7291405130449,-5.006782209745462,0.014249717011791441,0.021035901732053754,0.1215372134697152
1729,-23764.782401814697,-345.2298187332229,-5.053251583671616,0.014249717011791445,0.021035901732053754,0.12153721346971516
1730,-23799.330649947897,-345.73514389060136,-5.105161973491775,0.01424971701179144,0.021035901732053747,0.1215372134697152
1731,-23833.929690145753,-346.2456600870672,-5.162794038479101,0.01424971701179144,0.021035901732053754,0.1215372134697152
1732,-23868.580070122418,-346.76193949028834,-5.2251136856477025,0.014249717011791443,0.021035901732053754,0.12153721346971524
1733,-23903.282389636417,-347.2844508585418,-5.290343347047757,0.014249717011791441,0.021035901732053747,0.12153721346971524
1734,-23938.037286434635,-347.81348519336746,-5.356036657792582,0.014249717011791445,0.021035901732053743,0.1215372134697152
1735,-23972.845415134245,-348.3490888595993,-5.419881978680403,0.014249717011791448,0.021035901732053743,0.12153721346971516
1736,-24007.70742343019,-348.89107705789206,-5.480964226276706,0.014249717011791454,0.021035901732053733,0.12153721346971516
1737,-24042.62393595555,-349.4391734811239,-5.53882326165858,0.014249717011791445,0.021035901732053726,0.12153721346971516
1738,-24077.595547418467,-349.99305580803826,-5.592500461669081,0.014249717011791445,0.02103590173205374,0.12153721346971516
1739,-24112.62281550024,-350.5523058550685,-5.6411097146867295,0.014249717011791434,0.021035901732053722,0.12153721346971516
1740,-24147.706251635835,-351.1164168272738,-5.684700454114024,0.014249717011791445,0.02103590173205374,0.12153721346971524
1741,-24182.84631681795,-351.6848868736884,-5.722842377721476,0.014249717011791441,0.02103590173205374,0.1215372134697152
1742,-24218.04341971732,-352.2571711124624,-5.754670165667475,0.014249717011791445,0.021035901732053747,0.1215372134697152
1743,-24253.2979101825,-352.83263812973604,-5.781189263040281,0.014249717011791438,0.021035901732053757,0.1215372134697152
1744,-24288.610079944752,-353.4107570564186,-5.80429929859215,0.014249717011791445,0.021035901732053754,0.1215372134697152
1745,-24323.98017715038,-353.9911869863249,-5.826014862444566,0.01424971701179144,0.02103590173205376,0.12153721346971516
1746,-24359.40842592476,-354.57378847244746,-5.847880076646043,0.014249717011791441,0.021035901732053754,0.12153721346971516
1747,-24394.89504417523,-355.15857647971455,-5.871234292180701,0.014249717011791441,0.02103590173205376,0.1215372134697152
1748,-24430.44025799501,-355.7456999084715,-5.897073123293107,0.014249717011791445,0.021035901732053754,0.12153721346971524
1749,-24466.044313352428,-356.33540722027203,-5.925809345705661,0.014249717011791431,0.021035901732053747,0.12153721346971516
1750,-24501.707483123664,-356.9279881540827,-5.958516473179358,0.01424971701179143,0.021035901732053747,0.1215372134697152
1751,-24537.430074524986,-357.52383980027514,-5.997073090958323,0.014249717011791424,0.02103590173205375,0.1215372134697152
1752,-24573.212443871973,-358.1235471080796,-6.0430586064142515,0.014249717011791424,0.02103590173205374,0.1215372134697152
1753,-24609.055013875062,-358.72785296753153,-6.096710097691433,0.014249717011791424,0.021035901732053754,0.12153721346971509
1754,-24644.95828271894,-359.3375239764436,-6.156738661386714,0.014249717011791422,0.02103590173205374,0.12153721346971509
1755,-24680.922818806983,-359.95319784200115,-6.221183545194495,0.014249717011791419,0.021035901732053726,0.12153721346971505
1756,-24716.94924450706,-360.5753161961316,-6.288556419297502,0.014249717011791427,0.021035901732053726,0.12153721346971505
1757,-24753.038218900947,-361.2041718384598,-6.355832364202092,0.014249717011791431,0.021035901732053743,0.12153721346971505
1758,-24789.1904152393,-361.8397550759973,-6.418282931702128,0.014249717011791431,0.021035901732053736,0.12153721346971505
1759,-24825.406482154285,-362.4815833710287,-6.47134545611227,0.014249717011791441,0.021035901732053722,0.12153721346971505
1760,-24861.686997215726,-363.1287179187974,-6.5118208323220905,0.014249717011791438,0.021035901732053712,0.12153721346971505
1761,-24898.03242811212,-363.77990000418305,-6.538893167879227,0.014249717011791438,0.02103590173205372,0.12153721346971509
1762,-24934.443112579887,-364.433789322931,-6.553138147336111,0.01424971701179144,0.02103590173205371,0.12153721346971512
1763,-24970.919257203925,-365.08910313957585,-6.555334354975945,0.01424971701179145,0.021035901732053726,0.12153721346971524
1764,-25007.460944191113,-365.7446365767877,-6.546247836003441,0.014249717011791445,0.02103590173205371,0.12153721346971516
1765,-25044.0681390888,-366.3992613620361,-6.526593309664037,0.014249717011791447,0.02103590173205371,0.1215372134697152
1766,-25080.740698192298,-367.0519206945869,-6.496856812507417,0.014249717011791438,0.021035901732053722,0.1215372134697152
1767,-25117.47837454765,-367.70160637723376,-6.457834260855763,0.014249717011791441,0.021035901732053726,0.12153721346971524
1768,-25154.28082435929,-368.347389804446,-6.410907482763384,0.014249717011791438,0.021035901732053736,0.1215372134697152
1769,-25191.147617879065,-368.98848055364874,-6.357489068882178,0.014249717011791445,0.021035901732053736,0.12153721346971524
1770,-25228.078253383912,-369.62422946106744,-6.299470507448797,0.014249717011791445,0.021035901732053747,0.12153721346971524
1771,-25265.072173685567,-370.25417651200974,-6.239090625778951,0.014249717011791434,0.021035901732053726,0.12153721346971512
1772,-25302.12878679279,-370.8780855745288,-6.178193212627349,0.014249717011791436,0.021035901732053733,0.12153721346971516
1773,-25339.247486318207,-371.4959048955448,-6.118270599358982,0.014249717011791438,0.02103590173205374,0.1215372134697152
1774,-25376.427668160766,-372.1077319552056,-6.059920041791484,0.014249717011791431,0.021035901732053747,0.12153721346971516
1775,-25413.668740953515,-372.7137239594228,-6.002214017479217,0.014249717011791433,0.02103590173205375,0.12153721346971516
1776,-25450.970124414696,-373.3139453616985,-5.942697969136271,0.014249717011791434,0.021035901732053743,0.12153721346971512
1777,-25488.331232437256,-373.9082151594948,-5.878766596649795,0.014249717011791441,0.02103590173205375,0.12153721346971516
1778,-25525.751447784907,-374.49609182016025,-5.808931339796476,0.014249717011791443,0.02103590173205374,0.1215372134697152
1779,-25563.23010162225,-375.0769849552616,-5.732358504231827,0.014249717011791438,0.021035901732053726,0.1215372134697152
1780,-25600.76646191154,-375.65022080671224,-5.6490079270411515,0.014249717011791431,0.02103590173205374,0.1215372134697152
1781,-25638.359729034564,-376.2151216001543,-5.560114139532041,0.014249717011791433,0.02103590173205374,0.12153721346971524
1782,-25676.009041769987,-376.77113301438584,-5.4679941256838775,0.014249717011791438,0.021035901732053754,0.12153721346971524
1783,-25713.713495043517,-377.31793242706334,-5.3745758653755935,0.014249717011791438,0.02103590173205374,0.12153721346971524
1784,-25751.472161168476,-377.8553900134664,-5.281226258488453,0.014249717011791438,0.021035901732053754,0.12153721346971524
1785,-25789.28410630149,-378.3835126391017,-5.188970997593555,0.014249717011791434,0.02103590173205373,0.1215372134697152
1786,-25827.148402421775,-378.9024097385264,-5.098359077751005,0.014249717011791431,0.021035901732053736,0.12153721346971524
1787,-25865.064135191547,-379.41224564592085,-5.009985176762086,0.014249717011791427,0.02103590173205374,0.12153721346971516
1788,-25903.030409683186,-379.9132441630977,-4.924375958709294,0.014249717011791424,0.02103590173205374,0.12153721346971516
1789,-25941.04635597929,-380.4056817584648,-4.841894808302323,0.01424971701179143,0.02103590173205374,0.12153721346971516
1790,-25979.111133631133,-380.8898712386003,-4.763146945587518,0.014249717011791434,0.02103590173205374,0.1215372134697152
1791,-26017.223936488306,-381.36618593260783,-4.688297696397979,0.014249717011791431,0.021035901732053743,0.1215372134697152
1792,-26055.38399656941,-381.83501570176406,-4.616700516482112,0.014249717011791441,0.021035901732053743,0.12153721346971516
1793,-26093.590581643748,-382.29668575276474,-4.548644892361619,0.014249717011791438,0.02103590173205375,0.1215372134697152
1794,-26131.842993444607,-382.7515502412641,-4.48497117984534,0.014249717011791445,0.02103590173205376,0.12153721346971524
1795,-26170.14057332678,-383.2000473582678,-4.42669458255783,0.014249717011791452,0.021035901732053754,0.12153721346971524
1796,-26208.482711534165,-383.6427168156747,-4.374067062276031,0.014249717011791448,0.021035901732053754,0.12153721346971524
1797,-26246.868853549397,-384.080123521214,-4.326156965948359,0.014249717011791447,0.021035901732053754,0.12153721346971531
1798,-26285.298496685307,-384.51273921723396,-4.28212892375846,0.014249717011791448,0.021035901732053754,0.12153721346971535
1799,-26323.77118125138,-384.94095210904777,-4.241573044972512,0.014249717011791464,0.02103590173205377,0.12153721346971548
1800,-26362.286484328226,-385.36510941293,-4.20462340513834,0.014249717011791466,0.021035901732053792,0.12153721346971559
1801,-26400.844018389034,-385.78557175259175,-4.172276281548364,0.01424971701179148,0.02103590173205381,0.12153721346971579
1802,-26439.44343694631,-386.20279937985447,-4.145487710592144,0.014249717011791488,0.021035901732053837,0.12153721346971585
1803,-26478.084444324646,-386.6173481498324,-4.125002551070547,0.01424971701179148,0.021035901732053882,0.12153721346971605
1804,-26516.7668041542,-387.0298484036505,-4.111951479144972,0.014249717011791473,0.02103590173205393,0.12153721346971613
1805,-26555.49034875229,-387.441043550245,-4.1070017774846965,0.01424971701179148,0.021035901732054003,0.12153721346971622
1806,-26594.25498811615,-387.8517437266804,-4.110239626690006,0.01424971701179148,0.02103590173205411,0.12153721346971628
1807,-26633.060713684426,-388.26276768827665,-4.120863531845221,0.014249717011791493,0.021035901732054222,0.12153721346971637
1808,-26671.907594767505,-388.6748540407425,-4.137018149151638,0.014249717011791521,0.021035901732054364,0.1215372134697164
1809,-26710.79576525885,-389.08855585528556,-4.156552453501228,0.014249717011791545,0.0210359017320545,0.12153721346971637
1810,-26749.725403604603,-389.5042111004877,-4.177738959726787,0.014249717011791604,0.02103590173205466,0.12153721346971644
1811,-26788.696713406025,-389.9219849966281,-4.198863927308767,0.01424971701179167,0.0210359017320548,0.12153721346971644
1812,-26827.709906221986,-390.34187138983873,-4.217813133326226,0.014249717011791764,0.02103590173205493,0.12153721346971656
1813,-26866.76518242287,-390.7636527040414,-4.232367299017093,0.014249717011791866,0.021035901732055027,0.12153721346971678
1814,-26905.86270952889,-391.18688943490025,-4.241078150931301,0.014249717011791995,0.021035901732055082,0.12153721346971726
1815,-26945.002603863562,-391.6109972509387,-4.2438004206719855,0.014249717011792137,0.02103590173205512,0.12153721346971799
1816,-26984.18492259073,-392.03537729395345,-4.240651036375617,0.014249717011792298,0.02103590173205513,0.12153721346971914
1817,-27023.4096635763,-392.4594423984122,-4.231925918812769,0.014249717011792456,0.021035901732055134,0.1215372134697207
1818,-27062.676767446254,-392.8826349910532,-4.218097405614378,0.014249717011792621,0.02103590173205515,0.1215372134697229
1819,-27101.986121433478,-393.3044447323191,-4.199663494196922,0.014249717011792767,0.021035901732055214,0.12153721346972561
1820,-27141.3375642244,-393.7244110823964,-4.177036117927294,0.014249717011792878,0.02103590173205541,0.12153721346972887
1821,-27180.73089051117,-394.14211469502845,-4.149652780110325,0.01424971701179295,0.021035901732055766,0.12153721346973266
1822,-27220.165850246995,-394.5570799736225,-4.11762729705336,0.01424971701179301,0.0210359017320564,0.12153721346973695
1823,-27259.642146383903,-394.968842703634,-4.082671966070666,0.014249717011793025,0.021035901732057414,0.12153721346974153
1824,-27299.159444017034,-395.37710990026807,-4.046655447381218,0.014249717011793025,0.0210359017320589,0.12153721346974612
1825,-27338.71738828863,-395.78177544457964,-4.011844838432634,0.014249717011793037,0.021035901732060953,0.12153721346975062
1826,-27378.315625059644,-396.1829599277744,-3.9803345274399238,0.014249717011793107,0.02103590173206368,0.12153721346975449
1827,-27417.953822726646,-396.58099337970805,-3.95335273365785,0.014249717011793301,0.02103590173206708,0.12153721346975759
1828,-27457.631688829646,-396.9763286521324,-3.9318146655538113,0.014249717011793703,0.02103590173207115,0.12153721346975964
1829,-27497.34898076737,-397.3695101177878,-3.9158954313520655,0.014249717011794411,0.0210359017320758,0.1215372134697606
1830,-27537.10551125644,-397.76109966000837,-3.9053936586629288,0.01424971701179553,0.02103590173208091,0.12153721346976083
1831,-27576.9011481902,-398.1516390250582,-3.9001942085427475,0.014249717011797189,0.02103590173208625,0.12153721346976083
1832,-27616.735813063005,-398.5416584451611,-3.8998925387494,0.014249717011799504,0.021035901732091522,0.12153721346976172
1833,-27656.609478370738,-398.9316476982127,-3.904414633744834,0.014249717011802547,0.021035901732096372,0.12153721346976494
1834,-27696.522165211583,-399.32208916097943,-3.913258248566909,0.014249717011806377,0.02103590173210047,0.12153721346977264
1835,-27736.47394041829,-399.7134149853078,-3.925559042930458,0.01424971701181098,0.02103590173210352,0.12153721346978742
1836,-27776.464909712544,-400.1059708890172,-3.941277570281393,0.014249717011816269,0.021035901732105365,0.12153721346981247
1837,-27816.4952131869,-400.50009864570984,-3.959817070066561,0.014249717011822082,0.02103590173210612,0.1215372134698509
1838,-27856.565022137016,-400.89608035237114,-3.9804829424556867,0.014249717011828165,0.021035901732106177,0.12153721346990617
1839,-27896.674532586287,-401.2941286463171,-4.00312055290422,0.01424971701183419,0.021035901732106423,0.12153721346998118
1840,-27936.823961054433,-401.69444070123103,-4.027748533895161,0.014249717011839766,0.021035901732108293,0.12153721347007809
1841,-27977.013543861987,-402.0972155547959,-4.052952763580036,0.014249717011844494,0.021035901732113838,0.12153721347019758
1842,-28017.243530178643,-402.5025108315496,-4.0762654878099305,0.014249717011848038,0.021035901732125713,0.12153721347033847
1843,-28057.51416258605,-402.91013738109257,-4.0958703400883945,0.014249717011850222,0.021035901732147182,0.12153721347049747
1844,-28097.825655671717,-403.3197244162379,-4.1094769041282575,0.014249717011851131,0.021035901732181925,0.12153721347066873
1845,-28138.178175496847,-403.73067210792897,-4.115470606353014,0.014249717011851223,0.021035901732233814,0.12153721347084395
1846,-28178.57182006019,-404.14221916984485,-4.113382432435416,0.014249717011851465,0.02103590173230652,0.12153721347101275
1847,-28219.00660889112,-404.55355741420686,-4.103616297797348,0.014249717011853444,0.021035901732403082,0.12153721347116385
1848,-28259.482482714793,-404.96391904501775,-4.086973270131275,0.014249717011859436,0.02103590173252528,0.1215372134712863
1849,-28299.99930948663,-405.372616372973,-4.0640042851597356,0.014249717011872474,0.02103590173267317,0.12153721347137204
1850,-28340.556891144137,-405.77901680254416,-4.034637864322331,0.014249717011896215,0.021035901732844437,0.12153721347141865
1851,-28381.154966014885,-406.1824805899379,-3.998858786813808,0.01424971701193485,0.021035901733034046,0.12153721347143241
1852,-28421.793208369127,-406.5823664694472,-3.9574335917810153,0.014249717011992782,0.02103590173323404,0.12153721347143238
1853,-28462.47123218501,-406.9781098293727,-3.9110740372623938,0.014249717012074226,0.02103590173343378,0.12153721347145359
1854,-28503.188598539018,-407.36921723376366,-3.860357035594875,0.0142497170121827,0.021035901733620726,0.12153721347154985
